index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,13_30_voosh,distance_in_meters_from_voosh
2583,TL 262,12.9147455,77.6057485,Office,"BTM Layout, Bengaluru",0.27764290379168366,1.1459277077505385,6,8,6,456
2585,Zia %26 Company,12.9162412,77.60753079999999,Office,"BTM Layout, Bengaluru",0.04901764065157904,0.899253618843989,5,6,5,343
2586,PITCS%C2%AE,12.916231199999999,77.612625,Office,"BTM Layout, Bengaluru",0.5086378172744297,0.45677013237383185,5,5,4,288
2587,Testing Campus Infotech,12.9163807,77.6108646,Office,"BTM Layout, Bengaluru",0.3196074849124261,0.5790624092427081,3,3,3,203
2588,Chetak @ KTM BTM Layout,12.9167339,77.6108493,Office,"BTM Layout, Bengaluru",0.3249190486490725,0.557347174636917,3,3,3,184
2589,delivery boy and tiffin box delivery,12.919832099999999,77.60718,Office,"BTM Layout, Bengaluru",0.4289891862401557,0.8587412704339339,5,5,5,328
2590,Productronica India,12.913180699999998,77.61016529999999,Office,"BTM Layout, Bengaluru",0.39979181602725383,0.8880255554152706,5,6,4,336
2591,Bajaj Finance FD - Fixed Deposit,12.9113049,77.6060907,Office,"BTM Layout, Bengaluru",0.5637509890852476,1.339822728587034,7,8,6,474
2592,ark tech,12.917132,77.6068241,Office,"BTM Layout, Bengaluru",0.17066111421034397,0.9364434741166957,5,5,4,285
2593,Om Life Care Medicals,12.919546,77.61272259999998,Office,"BTM Layout, Bengaluru",0.6486021447525191,0.2574926239852011,1,1,1,60
2594,The Mattress Shoppe,12.909196099999999,77.6060213,Office,"BTM Layout, Bengaluru",0.7893396697408946,1.51499197761922,8,9,7,530
2595,Sps Laptop Solutions,12.9138681,77.6096772,Office,"BTM Layout, Bengaluru",0.3069500441051935,0.8633691052782537,5,5,4,329
2596,GM Infinite,12.916519000000001,77.61843509999999,Office,"BTM Layout, Bengaluru",1.1391437399911089,0.49488426724503926,5,5,4,283
2597,Vision Express India,12.916801800000002,77.61551290000001,Office,"BTM Layout, Bengaluru",0.8255103738214853,0.3096628772811172,3,3,3,196
2598,Star Kids Wear,12.920199400000001,77.6072729,Office,"BTM Layout, Bengaluru",0.4674913476174836,0.8511288337792663,6,6,5,342
2599,Rupachandra plumbing services,12.9085106,77.6131791,Office,"BTM Layout, Bengaluru",1.0123494999614906,1.245817157242802,6,7,6,397
2600,Fine Seat Cover,12.923140400000001,77.61005490000001,Office,"BTM Layout, Bengaluru",0.8217083284600493,0.6764125314080706,3,3,3,186
2601,YES Germany BTM Layout Bengaluru,12.916855900000002,77.60388909999999,Office,"BTM Layout, Bengaluru",0.44776418571636545,1.2514542950488918,8,9,8,558
2602,Upshot Technologies,12.916811000000001,77.6084962,Office,"BTM Layout, Bengaluru",0.10459906717531965,0.7779852575986665,5,5,4,284
2603,EduSofteq,12.9103713,77.6098416,Office,"BTM Layout, Bengaluru",0.6638503387159709,1.1695812796375173,6,7,5,406
2606,Domino's Pizza,12.9141012,77.60949659999999,Office,"BTM Layout, Bengaluru",0.2744741747173234,0.8582940628904595,5,6,5,349
2607,Gnarus,12.9154733,77.602928,Office,"BTM Layout, Bengaluru",0.546472502763199,1.3950211966491384,7,8,6,456
2608,Esperto Car Care (Head Office BTM) - Best Car Detailing Showroom In Bangalore,12.9015231,77.60294040000001,Office,"BTM Layout, Bengaluru",1.7031296224026715,2.3995130490434495,11,15,11,870
2609,BBMP Park,12.9189927,77.603229,Office,"BTM Layout, Bengaluru",0.6063514961205747,1.2879395305463932,8,9,8,511
2610,SBL Ladies PG,12.920914699999999,77.6154997,Office,"BTM Layout, Bengaluru",0.9824579671504907,0.15708825959980474,2,2,2,127
2611,Axis Bank,12.916343099999999,77.6217342,Office,"BTM Layout, Bengaluru",1.495853595830288,0.8030994805751259,6,7,6,413
2612,"SkewCode - ReactJS, AngularJS, NodeJS, JavaScript and Web Development Training in Bangalore",12.9138416,77.6076742,Office,"BTM Layout, Bengaluru",0.24665520466403984,1.025365044107547,5,6,5,373
2613,Ajax Management Consultants (P) Ltd,12.916278199999999,77.6121245,Office,"BTM Layout, Bengaluru",0.4547109587081259,0.48664744095379964,3,3,2,158
2615,Cooling Techniq,12.914271800000002,77.6094632,Office,"BTM Layout, Bengaluru",0.25745588649476653,0.8475963931820618,5,6,5,370
2617,Ladies PG in BTM 1st Stage %7C Sri Sai Balaji PG For Ladies (SSB) %7C BTM Layout,12.9164025,77.615584,PG,"BTM Layout, Bengaluru",0.8298698315552213,0.3547132547457791,4,4,3,215
2618,SLV Gents Pg in Btm Layout%7C Paying Guest in Bangalore,12.9060494,77.60583270000001,PG,"BTM Layout, Bengaluru",1.1346076493107382,1.8067969726578073,8,10,8,579
2619,Zolo Skyfall - PG,12.9241793,77.6106763,PG,"BTM Layout, Bengaluru",0.9519987855006019,0.7027396604255581,4,5,4,284
2620,Elegance PG for Gents,12.907049699999998,77.60455429999999,PG,"BTM Layout, Bengaluru",1.0652780063909106,1.8000666018498892,9,10,9,629
2621,Perfect Women pg,12.913589,77.60380959999999,PG,"BTM Layout, Bengaluru",0.5240107906163712,1.3918889412034268,6,8,6,456
2622,Girls pg,12.9178984,77.6053328,PG,"BTM Layout, Bengaluru",0.3493723056991399,1.074353018267036,8,8,7,486
2623,Zolo Hibiscus Co-Living %7C Redefining PG,12.925856699999999,77.6149471,PG,"BTM Layout, Bengaluru",1.3295459364555005,0.7006653125450698,4,4,4,267
2624,Atithi executive PG for GENTS in BTM Layout,12.9065487,77.6037882,PG,"BTM Layout, Bengaluru",1.1476603475946103,1.8960419690762993,9,11,9,674
2625,Home Paying Guest House BTM Layout,12.917947,77.601476,PG,"BTM Layout, Bengaluru",0.7313707738975049,1.4872198048189245,8,9,8,553
2626,SVNS PG for LADIES,12.913532,77.6081657,PG,"BTM Layout, Bengaluru",0.28055357119833857,1.0066923897540272,5,6,5,371
2627,"Cliff Men's PG, BTM layout",12.913619500000001,77.6074841,PG,"BTM Layout, Bengaluru",0.2741240904394173,1.0568617007269896,5,6,5,377
2628,SLV PG for Boys,12.9201271,77.60567009999998,PG,"BTM Layout, Bengaluru",0.5160666553263914,1.0238026689528186,6,7,6,394
2629,Zolo Rivendell Co-Living %7C Redefining PG,12.9163366,77.6064973,PG,"BTM Layout, Bengaluru",0.1592468733874054,0.9986156385807692,6,7,5,390
2630,Swetha reddy pg for ladies,12.913604199999998,77.60418,PG,"BTM Layout, Bengaluru",0.4892565931180807,1.355910233934497,6,7,6,448
2631,Sri Vinayaka Paying Guest PG,12.9112174,77.6037697,PG,"BTM Layout, Bengaluru",0.7014708551195133,1.53867709090172,7,9,7,515
2632,Lalithaa PG,12.9142475,77.614929,PG,"BTM Layout, Bengaluru",0.783845450667548,0.5906979117467811,5,6,5,339
2633,Star PG,12.9189168,77.60587530000001,PG,"BTM Layout, Bengaluru",0.3896642462326423,1.0021356047980348,7,7,7,425
2634,PG in BTM,12.9085304,77.6049747,PG,"BTM Layout, Bengaluru",0.8951134219267408,1.6453887020452003,10,11,9,657
2635,AKR PG,12.914841699999998,77.6150564,PG,"BTM Layout, Bengaluru",0.7832532117530341,0.5243601593850767,6,6,5,349
2636,Sri Sai Balaji Ladies Pg In Btm Layout,12.917514,77.61528630000001,PG,"BTM Layout, Bengaluru",0.8132221483617376,0.2281046667188666,3,3,3,171
2637,Raj Nivas PG for Men BTM Layout,12.9152618,77.6108962,PG,"BTM Layout, Bengaluru",0.33245954784147225,0.6599641079665841,5,4,4,216
2638,Wake Up Ladies PG,12.9153345,77.6154689,PG,"BTM Layout, Bengaluru",0.8202595184996037,0.47125736627164605,5,5,5,293
2639,Smiley ladies pg,12.915501800000001,77.6150609,PG,"BTM Layout, Bengaluru",0.77458429210796,0.4509588435573842,6,6,6,369
2640,Sai ram ladies pg,12.9132632,77.605816,PG,"BTM Layout, Bengaluru",0.3853251298840457,1.225530331825529,6,7,6,423
2641,The princess luxury pg for ladies,12.908158300000002,77.606729,PG,"BTM Layout, Bengaluru",0.8866757031707584,1.5586489374487789,8,9,8,549
2642,Apple Kerala PG,12.9085105,77.6042076,PG,"BTM Layout, Bengaluru",0.9301665714468904,1.7035539299198674,9,10,9,629
2643,Sri Balaji PG,12.9160445,77.6106694,PG,"BTM Layout, Bengaluru",0.29626570160748755,0.6188560425343916,4,3,4,205
2644,Mother Deluxe PG for girls,12.917834,77.6077944,PG,"BTM Layout, Bengaluru",0.19950574163824442,0.814471400305759,4,4,3,222
2645,Om Narendra Sai Lakshmi PG for ladies,12.9134201,77.61601359999999,PG,"BTM Layout, Bengaluru",0.9228599532029997,0.6895864580748061,5,6,5,332
2646,Colive Liberty PG in BTM Layout Bengaluru,12.923599000000001,77.6089402,PG,"BTM Layout, Bengaluru",0.8469790413748144,0.8046347274065523,4,4,4,263
2647,NEW NARENDRA LUXURY PG FOR BOYS IN BTM LAYOUT,12.911989,77.60225279999999,PG,"BTM Layout, Bengaluru",0.763417577697044,1.6268077237511558,8,9,8,555
2648,PG in BTM,12.9099789,77.60268020000001,PG,"BTM Layout, Bengaluru",0.8828738032030968,1.7163428259079478,9,10,8,595
2649,Kalyani PG For Gents,12.908265199999999,77.6043214,PG,"BTM Layout, Bengaluru",0.9496540302085671,1.7149008333864977,9,11,9,652
2650,Zolo Optimus - PG,12.920198,77.61211170000001,PG,"BTM Layout, Bengaluru",0.6465841455234911,0.3314482048547336,1,1,1,86
2651,Home Stay Ladies PG,12.9140075,77.60632079999999,PG,"BTM Layout, Bengaluru",0.2863131938340526,1.1339476203851446,6,7,5,411
2652,Venkateshwara PG,12.907794599999999,77.6047123,PG,"BTM Layout, Bengaluru",0.9816920006313844,1.7256468332525665,10,11,9,663
2653,GOHAR PG for Gents,12.917672099999999,77.6039196,PG,"BTM Layout, Bengaluru",0.47138619736156656,1.2295638461744622,9,9,8,529
2654,SLV DELUXE PG BTM,12.9161043,77.6046024,PG,"BTM Layout, Bengaluru",0.3613459407185353,1.2006126848595622,6,7,6,414
2655,sushma reddy boys pg,12.911908300000002,77.61574820000001,PG,"BTM Layout, Bengaluru",0.9636031503722153,0.853430868733763,6,6,6,360
2656,Akshara Reddy PG,12.915751400000001,77.60303449999999,PG,"BTM Layout, Bengaluru",0.5322209964164046,1.3742766336340724,6,7,6,441
2657,Sri Lakshmi PG,12.914987199999999,77.6097218,PG,"BTM Layout, Bengaluru",0.22650545363340452,0.7731708931454412,5,6,5,375
2658,Sri Vinayaka PG for Gents,12.9127498,77.6105953,PG,"BTM Layout, Bengaluru",0.46620334468596175,0.9006489269394898,5,6,5,358
2659,M%26M PG for Ladies,12.9171296,77.603284,PG,"BTM Layout, Bengaluru",0.5183963147770279,1.3085968427304695,9,9,8,558
2660,LUCKY LIVING -CO-ED PG IN BTM LAYOUT,12.9192241,77.6162208,PG,"BTM Layout, Bengaluru",0.9650037749352058,0.1271598945486897,1,1,1,36
2661,Amma PG For Boys,12.9202179,77.61093690000001,PG,"BTM Layout, Bengaluru",0.566640131091178,0.4569677427413624,2,2,2,148
2662,SLV PG FOR LADIES :-,12.913606300000001,77.60302270000001,PG,"BTM Layout, Bengaluru",0.5975750839634605,1.4665508890234,7,8,6,479
2663,Sri Mallikarjuna PG for Gents.,12.9080037,77.60393570000001,PG,"BTM Layout, Bengaluru",0.9937293422551509,1.764696926441498,9,11,9,646
2664,SS comforts ladies pg,12.9139619,77.61256329999999,PG,"BTM Layout, Bengaluru",0.5524423602685339,0.6801375328401882,4,4,4,255
2665,Sri Pravallika Lifestyle PG,12.913525300000002,77.6134111,PG,"BTM Layout, Bengaluru",0.656241223533243,0.6952009048030138,6,5,6,288
2666,Btm pg and hostel,12.912828900000001,77.6101829,PG,"BTM Layout, Bengaluru",0.4326758579557485,0.9184534001906204,5,6,5,349
2667,Saarangi PG For Gents,12.9197507,77.60918240000001,PG,"BTM Layout, Bengaluru",0.43362663176444816,0.64153774730394,2,2,2,134
2668,Sns pg for ladies,12.915851199999999,77.6109231,PG,"BTM Layout, Bengaluru",0.324479445275444,0.6120412185755068,4,3,4,202
2669,Sri Sapthagiri PG For Ladies,12.914409599999999,77.6072874,PG,"BTM Layout, Bengaluru",0.19496866441605934,1.0219110342229172,6,7,5,399
2670,PG For Boys,12.9168341,77.60372679999999,PG,"BTM Layout, Bengaluru",0.4645438751109107,1.2691135475571387,8,9,8,555
2671,Zolo Maven Co-Living %7C Redefining PG,12.922677499999999,77.61728199999999,PG,"BTM Layout, Bengaluru",1.2529691361840707,0.41998736738346026,4,4,4,265
2672,Sai ram pg for ladies,12.9153281,77.6099878,PG,"BTM Layout, Bengaluru",0.23625245064908618,0.7265924878036863,6,5,5,319
2673,SBL Ladies PG,12.920914699999999,77.6154997,PG,"BTM Layout, Bengaluru",0.9824579671504907,0.15708825959980474,2,2,2,127
2674,Sri Ganesh PG,12.911305699999998,77.60376099999999,PG,"BTM Layout, Bengaluru",0.6945996018422477,1.533534846742969,7,9,7,513
2675,SAI TEJA PG FOR GENTS,12.9172338,77.60177979999999,PG,"BTM Layout, Bengaluru",0.6801690644175898,1.4664161114409406,8,9,7,535
2676,STB luxury PG for ladies,12.9158461,77.6129283,PG,"BTM Layout, Bengaluru",0.5415416301139272,0.4749767515554516,3,3,3,197
2677,Foredian Pg,12.9092299,77.6064363,PG,"BTM Layout, Bengaluru",0.7750502566498991,1.483265905789229,7,8,7,505
2678,Guest inn luxury pg for gents,12.9078427,77.61112440000001,PG,"BTM Layout, Bengaluru",0.9753442433472786,1.3719572594631582,7,8,6,476
2679,Vinayak PG,12.9202997,77.6094562,PG,"BTM Layout, Bengaluru",0.5009637289334253,0.6170501190144312,2,2,2,148
2680,RR ENCLAVE PG FOR WOMEN,12.913966199999999,77.6036515,PG,"BTM Layout, Bengaluru",0.5187063087402739,1.3876834845969177,7,8,7,483
2681,New SLN PG for LADIES,12.9155181,77.61413990000001,PG,"BTM Layout, Bengaluru",0.6749538088865763,0.4609856070982854,4,4,3,237
2682,Monogna PG,12.9150825,77.61045379999999,PG,"BTM Layout, Bengaluru",0.29313982779021064,0.7077916868554128,4,4,4,229
2683,OM SAI RAM PG GENTS,12.9184351,77.6136652,PG,"BTM Layout, Bengaluru",0.6754316545603497,0.19923782694683284,2,2,2,119
2684,Ashraya luxury PG for ladies,12.9201324,77.6125945,PG,"BTM Layout, Bengaluru",0.6793300047142131,0.2788081765582413,2,2,2,105
2685,Sri Sai PG For Ladies,12.912755,77.6107344,PG,"BTM Layout, Bengaluru",0.47522661805009014,0.8920790705144298,5,6,5,361
2686,Sri Lakshmi Srinivasa Pg For Gents,12.9110033,77.60420409999999,PG,"BTM Layout, Bengaluru",0.6912933604672333,1.5161962828528104,8,9,7,536
2687,Pranitha Reddy Gents PG,12.909174900000002,77.60946740000001,PG,"BTM Layout, Bengaluru",0.7817596868444905,1.30585117124927,6,7,6,444
2688,Sri durga pg,12.9197576,77.60884509999998,PG,"BTM Layout, Bengaluru",0.4244096814843433,0.6780996769056251,2,2,2,141
2689,Nandini Gents PG,12.9145628,77.6149019,PG,"BTM Layout, Bengaluru",0.7727758925103735,0.5557609105719055,5,6,5,344
2690,Gokul PG for Gents,12.907183,77.606254,PG,"BTM Layout, Bengaluru",1.0021410893681775,1.6769367815815923,8,9,8,552
2691,Slv pg for gents,12.9094919,77.60422259999999,PG,"BTM Layout, Bengaluru",0.8324368930577608,1.6254459156940209,9,10,8,588
2692,Brindavana Ladies PG,12.917862199999998,77.60227979999999,PG,"BTM Layout, Bengaluru",0.6454513470443382,1.402013108842954,8,9,8,567
2693,Lakshmi PG,12.913972900000001,77.6090848,PG,"BTM Layout, Bengaluru",0.2619151448356343,0.9002048911299504,5,6,4,342
2694,Sri Venkateswara Gent's PG,12.9182406,77.606988,PG,"BTM Layout, Bengaluru",0.26486189905523616,0.891116907100771,5,4,4,262
2695,Sri Lakshmi Narasimha PG For Gents,12.9154513,77.6152354,PG,"BTM Layout, Bengaluru",0.7938880601116366,0.45679726432859213,4,4,4,249
2696,Sri Lakshmi Narasimha PG for Gents,12.921354,77.6135115,PG,"BTM Layout, Bengaluru",0.844776932045213,0.2636247297603277,1,2,1,99
2697,Sai Manasa Executive PG for Ladies,12.915778900000001,77.6021796,PG,"BTM Layout, Bengaluru",0.6245753950800152,1.4618256980143596,7,8,6,462
2698,Sri Lakshmi Narasimha PG for ladies,12.913141,77.61588590000001,PG,"BTM Layout, Bengaluru",0.9201679967408546,0.7185370044476083,6,6,5,350
2699,Dev PG for GENTS,12.9215162,77.6113964,PG,"BTM Layout, Bengaluru",0.7146790341528169,0.4565406432916528,2,2,2,129
2700,"Sri Ganesh PG, 2nd stage, BTM",12.9107818,77.60072070000001,PG,"BTM Layout, Bengaluru",0.9767526090432078,1.8385867066339923,9,10,9,616
2701,New Sri Lakshmi Narasimha P.G,12.91398,77.611659,PG,"BTM Layout, Bengaluru",0.4642842678479293,0.7235676388754765,5,4,5,254
2702,Sri Venkateshwara Ladies PG,12.925839,77.6138776,PG,"BTM Layout, Bengaluru",1.265179891585255,0.7109256094736441,4,5,4,286
2703,KARTHIK PG GENTS,12.917308199999999,77.60745440000001,PG,"BTM Layout, Bengaluru",0.14982964393166698,0.8653829995233578,5,4,4,258
2704,Sapthagiri Residency,12.9125563,77.6153542,PG,"BTM Layout, Bengaluru",0.8927155253506522,0.7789591584113655,5,6,5,333
2705,Vinayaka PG For Ladies,12.9173978,77.6029241,PG,"BTM Layout, Bengaluru",0.5636223234341948,1.3411284489085868,8,9,8,564
2706,Sri Lakshmi Narasimha PG,12.9183242,77.60510529999999,PG,"BTM Layout, Bengaluru",0.3979160360705417,1.0916999846820663,8,8,7,483
2707,Shyam Vaishnavi Pg For Gents In SarakkiJP Nagar,12.920773800000001,77.61506750000001,PG,"BTM Layout, Bengaluru",0.9348244726358059,0.13532138079998296,1,1,1,84
2708,Sri Gurudev pg for gents,12.919165199999998,77.618027,PG,"BTM Layout, Bengaluru",1.1473970079767,0.32038140824996747,1,2,1,95
2709,Sri prasanna anjaneya pg for gents,12.9094661,77.6044912,PG,"BTM Layout, Bengaluru",0.8213133280586746,1.6064625352478787,8,10,8,580
2710,Swapna PG For Ladies,12.916163099999999,77.6008934,PG,"BTM Layout, Bengaluru",0.7633863091591057,1.585134937674594,7,8,6,472
2711,Goodland Girls PG,12.9204284,77.6101209,PG,"BTM Layout, Bengaluru",0.5418864971209861,0.5480902833399102,2,2,2,143
2712,Reddy pg,12.914101400000002,77.6109503,PG,"BTM Layout, Bengaluru",0.39173068761678287,0.7550849443744976,5,4,5,252
2713,Harshita PG,12.916199,77.61217579999999,PG,"BTM Layout, Bengaluru",0.45985022462855646,0.48966529828522853,3,3,2,160
2714,Sri sai srinivasa pg for gents,12.9073776,77.6108899,PG,"BTM Layout, Bengaluru",1.015573214917221,1.429060400128283,7,8,6,476
2715,OM Sai Ram Ladies PG,12.9169631,77.6123172,PG,"BTM Layout, Bengaluru",0.48570350110304294,0.41720882820311833,2,2,2,134
2716,SVNS PG for Ladies,12.913674,77.610442,PG,"BTM Layout, Bengaluru",0.37853972439303096,0.8262229778112413,5,4,5,266
2717,Colive Primus PG,12.9203379,77.6121617,PG,"BTM Layout, Bengaluru",0.661524386176851,0.3299058129363971,1,2,1,91
2718,SAI STAR PG,12.922165,77.6108182,PG,"BTM Layout, Bengaluru",0.7487786289956178,0.5470610579166753,2,3,2,159
2719,Sri Lakshmi Heavens PG for Gents,12.9195114,77.6132078,PG,"BTM Layout, Bengaluru",0.6892258592586676,0.20496684548182165,1,1,1,47
2720,S.T.R PG for gents,12.9051914,77.6041187,PG,"BTM Layout, Bengaluru",1.2758216602243213,1.9919449805736282,9,11,9,652
2721,Partha Reddy Ladies PG,12.9129215,77.6109188,PG,"BTM Layout, Bengaluru",0.47451010604342314,0.865814520711706,6,5,5,298
2722,Reddy PG for Gents,12.9149059,77.60794399999999,PG,"BTM Layout, Bengaluru",0.12667761947179337,0.9320656122847355,6,7,5,408
2723,Sunshine Girls PG,12.914173300000002,77.61177640000001,PG,"BTM Layout, Bengaluru",0.46538282727475677,0.6985903217837052,4,4,4,247
2724,NEW SNS LUXURY PG FOR LADIES,12.917812800000002,77.6067936,PG,"BTM Layout, Bengaluru",0.23229629039681693,0.9207419045372242,4,4,4,255
2725,Colive Heritage PG in BTM Layout Bengaluru,12.920222500000001,77.6027021,PG,"BTM Layout, Bengaluru",0.7331611080653213,1.3455464997570705,9,9,8,538
2726,AKR PG FOR GENTS,12.917410400000001,77.61475329999999,PG,"BTM Layout, Bengaluru",0.7543185187749196,0.24162595752452076,3,3,2,160
2727,SNS Gents PG,12.908175199999999,77.6038988,PG,"BTM Layout, Bengaluru",0.9783874451070993,1.7536285060994161,9,11,9,653
2728,Sri Balaji PG for Gents,12.9095315,77.60444129999999,PG,"BTM Layout, Bengaluru",0.8173347223011952,1.6052784315157733,8,10,8,582
2729,Sri Lakshmi's Grand Paradise (Standard PG Accommodation For Gents),12.920036300000001,77.612454,PG,"BTM Layout, Bengaluru",0.6608670920711078,0.2915094732780331,2,2,2,99
2730,SNR Gents PG,12.9144102,77.6113278,PG,"BTM Layout, Bengaluru",0.4101188567850543,0.7032470662358477,5,4,5,252
2731,Swapna PG for Gents,12.910480999999999,77.605939,PG,"BTM Layout, Bengaluru",0.6554629880425068,1.4156364370370924,7,8,7,506
2732,Sri Balaji Pg for Ladies,12.919182699999999,77.6138313,PG,"BTM Layout, Bengaluru",0.7279988650703971,0.14350348868628016,1,1,1,58
2733,New Arya's PG for gents,12.913834300000001,77.609866,PG,"BTM Layout, Bengaluru",0.3227918682915921,0.8523781650553511,5,5,4,325
