index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_centroid,19_00_centroid,distance_in_meters_from_centroid
14543,Anuradha PG for Gents,12.8492679,77.6721248,PG,"Radha Reddy Layout, Bengaluru",1.05231603024496,2.9156980580640375,12,12,747
14545,Sri Sai Harsha PG,12.8511827,77.6724353,PG,"Radha Reddy Layout, Bengaluru",1.1864446134744076,3.0145225420663713,12,13,775
14547,Sree Sapthagiri Executive PG for Ladies,12.849351,77.6808624,PG,"Radha Reddy Layout, Bengaluru",1.9542998137817928,3.8356192991929783,12,12,747
14550,OM SRI SAI PG FOR LADIES,12.8512628,77.6687576,PG,"Radha Reddy Layout, Bengaluru",0.8895494714146748,2.6472783199891694,14,15,887
14553,YOUNG LIFE PG FOR LADIES,12.8542655,77.6696206,PG,"Radha Reddy Layout, Bengaluru",1.2112499911272179,2.8779061132669685,15,16,940
14554,HARSHA PG FOR GENTS,12.8484834,77.6729226,PG,"Radha Reddy Layout, Bengaluru",1.0998622882377433,2.975936559934003,12,12,711
14557,SAI LUXURY PG FOR GENTS,12.8473303,77.6828656,PG,"Radha Reddy Layout, Bengaluru",2.130316450919069,4.007601315260281,13,13,808
14560,MS PG FOR GENTS,12.8503947,77.6718181,PG,"Radha Reddy Layout, Bengaluru",1.0827554218579394,2.9221345268475463,12,13,776
14562,Lavanya PG for ladies,12.8493208,77.6727424,PG,"Radha Reddy Layout, Bengaluru",1.115706448403488,2.9816103428152676,12,12,715
14564,SRI VARA SIDDI VINAYAKA PG FOR LADIES,12.8476649,77.6834275,PG,"Radha Reddy Layout, Bengaluru",2.195101398868641,4.073559780786973,14,14,847
14568,ANAGA PG FOR GENTS,12.848584,77.680025,PG,"Radha Reddy Layout, Bengaluru",1.847206409256338,3.7290021903779023,12,13,752
14569,Sri Satya Pg For Ladies,12.8492606,77.6728024,PG,"Radha Reddy Layout, Bengaluru",1.1189827081921508,2.9860032948056565,12,12,714
14572,Sri Balaji pg for ladies,12.8525677,77.6686946,PG,"Radha Reddy Layout, Bengaluru",0.9989811595525173,2.701807892655096,14,15,913
14574,Vaishnavi PG for Ladies,12.8513305,77.6688297,PG,"Radha Reddy Layout, Bengaluru",0.9003658891991535,2.657437185715822,14,15,875
14575,Sri Lakshmi Vinayaka New Luxury PG Accommodation for Ladies,12.8470966,77.68048,PG,"Radha Reddy Layout, Bengaluru",1.8703971243322537,3.748055885887842,12,12,715
14577,Zolo Yang PG,12.851554,77.6697167,PG,"Radha Reddy Layout, Bengaluru",0.9842366138762386,2.7556069035680557,14,15,905
14581,Sri subramanyeshwara PG for Ladies,12.849091,77.6808038,PG,"Radha Reddy Layout, Bengaluru",1.941580323043328,3.823225437507802,12,12,744
14582,Sri Lakshmi Venkateswara PG for Gents,12.850242,77.6812473,PG,"Radha Reddy Layout, Bengaluru",2.019783718341124,3.8988784680998982,13,13,778
14583,Sri Haripriya pg for Ladies,12.8489917,77.6737734,PG,"Radha Reddy Layout, Bengaluru",1.2057014556029846,3.079470215842253,11,11,664
14586,Vengamamba PG for Gents,12.8483964,77.6732641,PG,"Radha Reddy Layout, Bengaluru",1.1319167823441545,3.0094620857676344,11,12,694
14588,Vishnu luxury pg,12.8486025,77.6734338,PG,"Radha Reddy Layout, Bengaluru",1.156587429686147,3.0329094727352666,11,11,682
14592,Sri Sathya PG for Gents,12.8485844,77.6820138,PG,"Radha Reddy Layout, Bengaluru",2.058922302640409,3.940463910009954,13,14,836
14594,Paying guest for ladies,12.8505667,77.6645258,PG,"Radha Reddy Layout, Bengaluru",0.6038219285017531,2.198067253918554,4,4,250
14597,Pg for ladies,12.848717,77.6727463,PG,"Radha Reddy Layout, Bengaluru",1.0906816841459883,2.9640107180824833,12,12,726
14600,Manu Ladies PG maintained by Prazo,12.8531189,77.6635973,PG,"Radha Reddy Layout, Bengaluru",0.8740164073104828,2.2528435445127912,5,5,285
14601,Zolo Carnations - Ladies PG,12.8488418,77.6727479,PG,"Radha Reddy Layout, Bengaluru",1.0958066725441349,2.9677841522286186,12,12,720
14613,Stanza Living Swansea House,12.8510246,77.6813937,PG,"Radha Reddy Layout, Bengaluru",2.060425607733767,3.9359442978250962,13,14,813
14866,1 bhk apartment,12.848453,77.685098,Apartments,"Sarjapura, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
14877,Columbia Aaltius,12.8371011,77.6782341,Apartments,"Sarjapura, Bengaluru",1.8532367409422723,3.4989381038519936,10,10,621
14921,MANYA Hi-Living,12.8499394,77.6535815,Apartments,"Sarjapura, Bengaluru",1.177856364538182,1.1948832495226827,6,7,409
14972,MANYA Hi-Living,12.8499394,77.6535815,Apartments,"Sarjapura, Bengaluru",1.177856364538182,1.1948832495226827,6,7,409
15146,Income Tax Department,12.8499942,77.6689186,Office,"Sarjapura, Bengaluru",0.8023870494544318,2.611095418962522,7,7,434
15181,"HP %26 DXC Office, Suryawave",12.8471441,77.6590347,Office,"Sarjapura, Bengaluru",0.5104940202282215,1.498029148370393,3,3,193
15184,HCL Technologies Ltd.,12.8437363,77.6718032,Office,"Sarjapura, Bengaluru",0.9341440612352783,2.7696455153502946,6,7,390
15192,HPE,12.8400732,77.6645861,Office,"Sarjapura, Bengaluru",0.5929281645251138,1.9890580490087046,4,4,268
15225,Broadcom Limited,12.8380047,77.6544898,Office,"Sarjapura, Bengaluru",1.2529756064933684,0.9824487121994382,7,7,439
15254,Altimetrik India Private Limited,12.8513498,77.6636359,Office,"Sarjapura, Bengaluru",0.6776324384348906,2.1532769600032475,4,4,226
15394,Dolphin Gents PG,12.8480137,77.6790235,PG,"Sarjapura, Bengaluru",1.728621327310865,3.6101305523706113,12,12,717
15395,SRI BALAJI Gents Luxury PG,12.8485926,77.6818371,PG,"Sarjapura, Bengaluru",2.040244803940849,3.9218327413162015,14,14,841
15396,Zolo Renaissance Co-Living %7C Redefining PG,12.8546349,77.6740795,PG,"Sarjapura, Bengaluru",1.5633344283283799,3.3275005214995543,13,14,826
15402,Sri Venkata Shiva PG for Gents,12.8552154,77.6702184,PG,"Sarjapura, Bengaluru",1.33504275942837,2.986077394925125,14,15,903
15403,Royal Comfort Men's PG,12.848737,77.6805329,PG,"Sarjapura, Bengaluru",1.904566094665394,3.7863630206647545,12,12,738
15405,Mahalakshmi pg for ladies,12.8485434,77.6733724,PG,"Sarjapura, Bengaluru",1.1481808622654286,3.024836769033741,11,11,685
15407,Bindhu Gents PG,12.853952,77.6742612,PG,"Sarjapura, Bengaluru",1.528992325470777,3.313760716834966,13,13,809
15409,Mathru PG,12.8538343,77.6746685,PG,"Sarjapura, Bengaluru",1.5554105164361933,3.3489280878235124,13,13,781
15411,Colive Imperia PG,12.8521846,77.6661837,PG,"Sarjapura, Bengaluru",0.8294932730687116,2.4401056933818634,7,7,421
15412,Amity Mens PG,12.8524559,77.6675796,PG,"Sarjapura, Bengaluru",0.9230043878865383,2.588190012973656,14,15,888
15413,Venkata Varshini PG for Men,12.8565565,77.676536,PG,"Sarjapura, Bengaluru",1.904363484356614,3.6604297157890318,14,14,852
15414,Paying guest for ladies,12.8505667,77.6645258,PG,"Sarjapura, Bengaluru",0.6038219285017531,2.198067253918554,4,4,250
15417,The lallantop Pg for gents,12.8515259,77.6724575,PG,"Sarjapura, Bengaluru",1.2100011287573245,3.030123688990187,13,13,789
15420,Zolo Carnations - Ladies PG,12.8488418,77.6727479,PG,"Sarjapura, Bengaluru",1.0958066725441349,2.9677841522286186,12,12,720
15425,SRI LAKSHMI NARAYANA PG FOR LADIES,12.8471829,77.6837649,PG,"Sarjapura, Bengaluru",2.22563559061618,4.101586972175388,14,14,859
15428,Near TCS %26 TECH MAHINDRA Sri Lakshmi Srinivasa PG For Ladies %26gents,12.8483128,77.6813649,PG,"Sarjapura, Bengaluru",1.9843724069741435,3.865692863889316,13,13,803
15431,Stanza Living Swansea House,12.8510246,77.6813937,PG,"Sarjapura, Bengaluru",2.060425607733767,3.9359442978250962,13,14,813
15432,Zolo Dream House PG,12.8484459,77.6842952,PG,"Sarjapura, Bengaluru",2.300249158770452,4.180819983823767,15,15,902
15437,YOUNG LIFE PG FOR LADIES,12.8542655,77.6696206,PG,"Sarjapura, Bengaluru",1.2112499911272179,2.8779061132669685,15,16,940
15442,Patel PG,12.8505516,77.6816409,PG,"Sarjapura, Bengaluru",2.0703660379292512,3.948616521072344,13,13,782
15448,Nakshtra Pg For Ladies,12.8484404,77.6809432,PG,"Sarjapura, Bengaluru",1.9418743246429968,3.823476686361039,13,13,788
15531,1 bhk apartment,12.848453,77.685098,Apartments,"Thygaraja Layout, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
15601,Prestige Sunrise Park Norwood,12.8345426,77.6637588,Apartments,"Thygaraja Layout, Bengaluru",1.192962479052092,2.056756576781162,7,7,399
15619,"Godrej E-City, Bangalore",12.8517386,77.6527574,Apartments,"Thygaraja Layout, Bengaluru",1.3536055208732158,1.3020398177171124,6,7,427
16281,Paying guest for ladies,12.8505667,77.6645258,PG,"Thygaraja Layout, Bengaluru",0.6038219285017531,2.198067253918554,4,4,250
16313,Stanza Living Cicero House,12.8485725,77.6836902,PG,"Thygaraja Layout, Bengaluru",2.237735275352576,4.118796241148403,14,14,863
16535,1 bhk apartment,12.848453,77.685098,Apartments,"Vivek nagar, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
16567,Prestige Sunrise Park Norwood,12.8345426,77.6637588,Apartments,"Vivek nagar, Bengaluru",1.192962479052092,2.056756576781162,7,7,399
17370,1 bhk apartment,12.848453,77.685098,Apartment,"Whitefield, Bengaluru",2.3864004134067742,4.266665715910044,14,15,891
17388,MANYA Hi-Living,12.8499394,77.6535815,Apartment,"Whitefield, Bengaluru",1.177856364538182,1.1948832495226827,6,7,409
17909,Zenstays - Zencity Campus,12.8484896,77.67175,PG,"Whitefield, Bengaluru",0.9807910133427618,2.8531347867224,13,13,782
