,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh,13_30_voosh
940,12220,Sri lakshmi ladies pg,12.9571487,77.7001355,PG,"Marathahalli, Bengaluru",1.183443807538843,1.5605452068657182,,,620,10
941,12221,Bluebell Pg,12.960942,77.701011,PG,"Marathahalli, Bengaluru",1.6063193986669873,1.5121805881522248,,,814,14
942,12222,Venkatadri PG - Main Campus,12.9508289,77.703631,PG,"Marathahalli, Bengaluru",0.5950000703763748,1.398855106693899,,,634,11
943,12223,GRAND LIVE PG FOR GENTS,12.9622593,77.702443,PG,"Marathahalli, Bengaluru",1.765447613045243,1.4097544299176203,,,644,11
944,12224,Victory PG For Co-Living,12.9585926,77.708891,PG,"Marathahalli, Bengaluru",1.6290585230237806,0.6215509101428385,,,679,11
945,12225,Sri Gokulam PG for Ladies,12.9607173,77.7035511,PG,"Marathahalli, Bengaluru",1.6166078407554865,1.2401111935044584,,,803,13
946,12226,Chennakesava PG For Mens,12.959449,77.6996902,PG,"Marathahalli, Bengaluru",1.4409056975817016,1.621605316541889,,,819,14
947,12227,Dream house pg for ladies,12.9500957,77.7019862,PG,"Marathahalli, Bengaluru",0.434694890775471,1.5932564995854082,,,728,12
948,12228,Sharavana's Ladies PG,12.9556932,77.7017112,PG,"Marathahalli, Bengaluru",1.0312412748489603,1.4046860706597186,,,512,9
949,12229,VBR GENTS PG,12.9594817,77.6998871,PG,"Marathahalli, Bengaluru",1.443571687551274,1.6009274407274707,,,818,14
950,12230,Sankar PG for Gents,12.9541113,77.693868,PG,"Marathahalli, Bengaluru",1.1019924098806417,2.271815164291301,,,666,11
951,12231,Sri Veera Venkata Sai PG,12.9603714,77.7037415,PG,"Marathahalli, Bengaluru",1.5836413974392227,1.2098632281001598,,,789,13
952,12232,SRI KALIKAMBA PG FOR GENTS,12.9601865,77.7020946,PG,"Marathahalli, Bengaluru",1.5320661590949791,1.3785886239762735,,,703,12
953,12233,"MUNDEEP PG ,GENTS",12.9587162,77.7039848,PG,"Marathahalli, Bengaluru",1.4121683914392704,1.149799403147526,,,771,13
954,12234,Shri Shriyan Comforts PG for GENTS,12.9584082,77.7030492,PG,"Marathahalli, Bengaluru",1.3541537478542414,1.247585683307115,,,736,12
955,12235,Sri Laxmi Venkateswara Delux PG (Gents PG),12.9539781,77.6956223,PG,"Marathahalli, Bengaluru",0.9782257827534905,2.0874874297967017,,,720,12
956,12236,Sai Hanuman PG for Gents,12.953678,77.7033554,PG,"Marathahalli, Bengaluru",0.8594714849169355,1.285940212096648,,,573,10
957,12237,Laxmi Sai PG,12.958382,77.7020934,PG,"Marathahalli, Bengaluru",1.3330773561328184,1.350694407262554,,,706,12
958,12238,Vasundhara PG,12.9587847,77.6999044,PG,"Marathahalli, Bengaluru",1.3660537118552434,1.5906246392712227,,,711,12
959,12239,Livinn Apple tree PG campus,12.9589978,77.7031382,PG,"Marathahalli, Bengaluru",1.4202727264949864,1.2446210541927023,,,724,12
960,12240,Shree Sai Ladies PG,12.9519281,77.6965096,PG,"Marathahalli, Bengaluru",0.7349108513076013,2.0510762176923767,,,722,12
961,12241,Raj Pg,12.9574167,77.7025336,PG,"Marathahalli, Bengaluru",1.2349354264221195,1.3000858635386958,,,733,12
962,12242,SS Luxury PG For Gents New Building,12.9505785,77.7012342,PG,"Marathahalli, Bengaluru",0.4616704484958854,1.6371597054477316,,,688,11
963,12243,Sri Rama PG,12.949983,77.702593,PG,"Marathahalli, Bengaluru",0.454063603227071,1.5443484742883382,,,699,12
964,12244,Rajarajeshwari PG for Gents,12.9531926,77.7010858,PG,"Marathahalli, Bengaluru",0.747020449029331,1.536036124427162,,,660,11
965,12245,Meghna pg,12.9493641,77.7016734,PG,"Marathahalli, Bengaluru",0.3465758632404255,1.6654166164447488,,,663,11
966,12246,Anjeeneya PG for gents,12.9586645,77.7037933,PG,"Marathahalli, Bengaluru",1.4010404329489579,1.1698134454317062,,,777,13
967,12247,Biswajit's PG,12.9586971,77.7027262,PG,"Marathahalli, Bengaluru",1.378708963700345,1.2852252107036528,,,715,12
968,12248,Sri Sai pg for ladies,12.9481711,77.7030366,PG,"Marathahalli, Bengaluru",0.34109439112142226,1.6258855991626726,,,768,13
969,12249,Sri vigneswara Pg for gents in marathalli,12.9497899,77.7009264,PG,"Marathahalli, Bengaluru",0.36943510135118385,1.7092564035935052,,,629,10
970,12250,Rest-isle Women%E2%80%99s,12.9529581,77.6957247,PG,"Marathahalli, Bengaluru",0.8775195428359253,2.101365132034448,,,720,12
971,12251,Madhuri PG For Gents,12.9503711,77.7053332,PG,"Marathahalli, Bengaluru",0.686480308935711,1.278283922630883,,,674,11
972,12252,Sri Sadguru Sai Ladies Pg,12.9596761,77.7020707,PG,"Marathahalli, Bengaluru",1.475419728206437,1.3702896597481582,,,678,11
973,12253,Hari pg 2 for gents,12.9530092,77.7016419,PG,"Marathahalli, Bengaluru",0.7354209999568152,1.4858402199862415,,,637,11
974,12254,Sri Lakshmi Venkateswara PG,12.9588939,77.7026147,PG,"Marathahalli, Bengaluru",1.3980934153037894,1.2995468593361041,,,706,12
975,12255,Krishna Reddy boys P.G,12.9516425,77.7051713,PG,"Marathahalli, Bengaluru",0.7708381532380917,1.2095184033717352,,,686,11
976,12256,PS PG mens,12.9506874,77.702878,PG,"Marathahalli, Bengaluru",0.5371394578341476,1.476495394411775,,,716,12
977,12257,Nanda's Ladies Pg For Homes,12.9598015,77.7017124,PG,"Marathahalli, Bengaluru",1.485013589445425,1.4109455608370653,,,677,11
978,12258,Zolo Clove Cinnamon PG,12.9575572,77.70949,PG,"Marathahalli, Bengaluru",1.5752720460931309,0.5461546714717254,,,669,11
979,12259,SRI DURGA GENTS PG,12.9526705,77.7025069,PG,"Marathahalli, Bengaluru",0.7225023667230072,1.4121980098643776,,,626,10
980,12260,Sri Sai Luxury PG for gents,12.956172,77.697431,PG,"Marathahalli, Bengaluru",1.121381340626713,1.8594246272532915,,,548,9
981,12261,Sri Ganesha PG For Gents,12.9588651,77.7084389,PG,"Marathahalli, Bengaluru",1.6273681054558051,0.6755792486040408,,,674,11
982,12262,Venkateshwara PG,12.9585623,77.6997949,PG,"Marathahalli, Bengaluru",1.3418619236287868,1.6005538541386741,,,658,11
983,12263,Zolo Mustang Co-Living %7C Redefining PG,12.9516315,77.7047574,PG,"Marathahalli, Bengaluru",0.7405006326165632,1.2480122888805,,,674,11
984,12264,Zolo Ginger - PG in Marathahalli Bangalore,12.9574606,77.7100467,PG,"Marathahalli, Bengaluru",1.6055554668432497,0.4859791390206237,,,700,12
985,12265,SNS PG %2FSNS paying guest for gents,12.9495245,77.7042449,PG,"Marathahalli, Bengaluru",0.5355809689180264,1.4291831341925842,,,703,12
986,12266,Shri balaji ladies pg,12.9561561,77.6992664,PG,"Marathahalli, Bengaluru",1.079651262984471,1.6614793199520193,,,540,9
987,12267,Vikky's Kerala Gents PG,12.9576567,77.7026389,PG,"Marathahalli, Bengaluru",1.2633066936765172,1.288598853753672,,,735,12
988,12268,SRI LAKSHMI GANESH PG FOR GENTS,12.9483963,77.7041093,PG,"Marathahalli, Bengaluru",0.45430169853638014,1.5217554756973346,,,759,13
989,12269,7 hills Paradise PG For Gents,12.9585644,77.7091668,PG,"Marathahalli, Bengaluru",1.6435829230016294,0.5915998406805355,,,675,11
990,12270,Manish PG For Boys,12.9579875,77.7030235,PG,"Marathahalli, Bengaluru",1.307872026311204,1.2477492362623446,,,772,13
991,12271,Sri Sai PG Nilayam,12.9522062,77.6965496,PG,"Marathahalli, Bengaluru",0.7580842163544846,2.0376839359495857,,,721,12
992,12272,Pg,12.9603624,77.7037341,PG,"Marathahalli, Bengaluru",1.5824835584927173,1.2103810063467495,,,781,13
993,12273,SAI VENKATESHWARA COLIVE %26 PG,12.9595732,77.7082975,PG,"Marathahalli, Bengaluru",1.6865347550358412,0.7111578326789318,,,703,12
994,12274,Sri Nivasam Elite PG for Ladies,12.9555203,77.7004374,PG,"Marathahalli, Bengaluru",1.0020613467825799,1.544045895779208,,,649,11
995,12275,Srivari Gents PG,12.9546172,77.707987,PG,"Marathahalli, Bengaluru",1.2208412570201022,0.781361105319862,,,432,7
996,12276,JS Elite PG Homes for Ladies,12.9578931,77.7004878,PG,"Marathahalli, Bengaluru",1.2659357548174492,1.522087146301429,,,649,11
997,12277,Happy 2 Stay PG for Gents,12.9583349,77.7094112,PG,"Marathahalli, Bengaluru",1.638496516807315,0.5611738995533361,,,680,11
998,12278,Ashray PG For Ladies,12.9509338,77.7002478,PG,"Marathahalli, Bengaluru",0.4922985264582724,1.7146036542591654,,,767,13
999,12279,Sri Balaji Ladies PG,12.9583826,77.7145473,PG,"Marathahalli, Bengaluru",2.023975104943011,0.09037656768969138,,,42,1
1000,12280,Paying Guest Accommation,12.9566294,77.7046823,PG,"Marathahalli, Bengaluru",1.217657329862067,1.0722479428908287,,,430,7
1001,12282,Tamarind PG Hostel,12.9502827,77.7042962,PG,"Marathahalli, Bengaluru",0.5959639128162586,1.3734846649539587,,,654,11
1002,12283,Sri Durga Pg,12.9572328,77.7144502,PG,"Marathahalli, Bengaluru",1.9346957938900247,0.03847923553647414,,,10,1
1003,12284,PG,12.9502139,77.6981023,PG,"Marathahalli, Bengaluru",0.48091581229537095,1.9591184359077056,,,723,12
1004,12285,SLV Pg For gents,12.9641925,77.712591,PG,"Marathahalli, Bengaluru",2.369443618151519,0.7657789537284606,,,186,3
1005,12286,Vinayaka PG,12.9515706,77.7045561,PG,"Marathahalli, Bengaluru",0.7214608321804682,1.2701188861073396,,,657,11
1006,12287,Sree guru sai p g for gents,12.9590034,77.7141041,PG,"Marathahalli, Bengaluru",2.0343238999441806,0.1659344052392202,,,67,1
1007,12288,Executive PG for men,12.9599199,77.7123433,PG,"Marathahalli, Bengaluru",1.9751847753821719,0.35273960685702266,,,115,2
1008,12289,Pratap Boys PG,12.9597094,77.7122765,PG,"Marathahalli, Bengaluru",1.9527915273857923,0.34091628313624717,,,137,2
1009,12290,Studio Rooms for Rent,12.9587013,77.702718,PG,"Marathahalli, Bengaluru",1.379005310527003,1.2861551417211705,,,714,12
1010,12291,Harsha PG,12.9570054,77.7149587,PG,"Marathahalli, Bengaluru",1.9632431485754187,0.07809955012515489,,,72,1
1011,12292,Sri Balaji PG for ladies,12.9644557,77.7152808,PG,"Marathahalli, Bengaluru",2.5662912305477614,0.7699663816333124,,,237,4
1012,12293,Cloud 9 Pg,12.9691697,77.7127207,PG,"Marathahalli, Bengaluru",2.8520872794943037,1.3046451551813447,,,326,5
1013,12294,Colive Lotus park,12.9647874,77.7015315,PG,"Marathahalli, Bengaluru",2.0362566146597887,1.6211314159620145,,,692,12
1014,12299,Stanza Living Stavanger House,12.9581369,77.7093968,PG,"Marathahalli, Bengaluru",1.6199394040058654,0.5598120315351516,,,658,11
1015,12300,Executive PG for Gents,12.9662313,77.7134483,PG,"Marathahalli, Bengaluru",2.6098788217683127,0.9702006450202308,,,255,4
1016,12302,Narayani Homes,12.9542603,77.6964737,PG,"Marathahalli, Bengaluru",0.9608240160728511,1.9909689208252683,,,669,11
1017,12303,Livinn Bengaluru,12.9519504,77.7124026,PG,"Marathahalli, Bengaluru",1.4353988236597557,0.6660416227793101,,,464,8
1018,12304,Livinn Orange PG campus,12.9591174,77.7097652,PG,"Marathahalli, Bengaluru",1.7313412112104727,0.5442443778879213,,,723,12
1019,12305,Rest-isle Suites,12.9529372,77.695715,PG,"Marathahalli, Bengaluru",0.8762288433137773,2.1029526663000815,,,720,12
1020,12306,Bhawana PG Kundalahalli,12.9569209,77.7145735,PG,"Marathahalli, Bengaluru",1.9241701898231052,0.0723304915348965,,,20,1
1021,12308,Zolo Amber PG,12.9510146,77.7150464,PG,"Marathahalli, Bengaluru",1.665292174908811,0.7310730838384942,,,447,7
1022,12311,Zolo Elements PG,12.965503,77.721947,PG,"Marathahalli, Bengaluru",3.1491465496284077,1.1933505507515119,,,352,6
1023,12313,Laxmii venkateshwara PG for gents,12.9531726,77.7151821,PG,"Marathahalli, Bengaluru",1.7658248872202036,0.49404898899352884,,,481,8
1024,12314,Colive Anitha PG,12.9577113,77.7094367,PG,"Marathahalli, Bengaluru",1.5850933778101375,0.5521520201012894,,,664,11
1025,12315,P.S.R Gents PG,12.9789482,77.7130982,PG,"Marathahalli, Bengaluru",3.8609880726195724,2.382208284417106,,,566,9
1026,12317,Marathahalli Bridge Bus Stop,12.9567883,77.7013729,PG,"Marathahalli, Bengaluru",1.1479826406290752,1.4284007566415244,,,477,8
1027,12319,"Spice Garden, Bangalore",12.9577917,77.7093143,PG,"Marathahalli, Bengaluru",1.5839970065155355,0.5657294106789279,,,659,11
1028,12320,Multiplex,12.9516804,77.6996418,PG,"Marathahalli, Bengaluru",0.5807790976055217,1.7412103403984505,,,851,14
1029,12324,HelloWorld Spice,12.9570586,77.7106108,PG,"Marathahalli, Bengaluru",1.6132555748724848,0.4284893313181943,,,724,12
1030,12325,Marathahalli Market,12.9564655,77.6941986,PG,"Marathahalli, Bengaluru",1.294657427250327,2.2066100803653583,,,710,12
1031,12924,Suyash PG,12.9520119,77.6974223,PG,"MG Road, Bengaluru",0.6913628309980963,1.9541781640808369,,,692,12
1032,12929,Apex PG,12.9531808,77.715699,PG,"MG Road, Bengaluru",1.8171934162212877,0.5042295542442295,,,498,8
1033,12950,Zolo Elements PG,12.965503,77.721947,PG,"MG Road, Bengaluru",3.1491465496284077,1.1933505507515119,,,352,6
1034,13562,Zolo Elements PG,12.965503,77.721947,PG,"New BEL Road, Bengaluru",3.1491465496284077,1.1933505507515119,,,352,6
1035,13614,Venkata Reddy Apartment,12.951819,77.7042526,Apartment,"Radha Reddy Layout, Bengaluru",0.7237099325668923,1.2842457412764823,,,585,10
1036,13616,Reddy apartments,12.941468,77.7022356,Apartment,"Radha Reddy Layout, Bengaluru",0.5950646353100065,2.231771947475135,,,775,13
1037,13635,Raddy Residency,12.953949,77.7244527,Apartment,"Radha Reddy Layout, Bengaluru",2.735558581953347,1.148180190426609,,,453,8
1038,13636,Reddy layout,12.965286,77.711009,Apartment,"Radha Reddy Layout, Bengaluru",2.383976598509846,0.9389922730895965,,,255,4
1039,13647,DC Capitol,12.9370681,77.7053879,Apartment,"Radha Reddy Layout, Bengaluru",1.1811704422774987,2.4856769776113956,,,961,16
1040,13667,Sri Radha Reddy PG Accommodation,12.9681862,77.7187747,Apartment,"Radha Reddy Layout, Bengaluru",3.127077350829712,1.266914374273093,,,358,6
1041,13760,Adobe India,12.9439034,77.6968467,Office,"Radha Reddy Layout, Bengaluru",0.4811218406436456,2.4457084279283148,,,869,14
1042,13783,EL'EN EDUCATION TRUST,12.9502194,77.6968069,Office,"Radha Reddy Layout, Bengaluru",0.5666881838037623,2.087257536989744,,,897,15
1043,13825,Myntra Designs Pvt. Ltd.,12.9431803,77.6986567,Office,"Radha Reddy Layout, Bengaluru",0.4151027152801748,2.3492723380824585,,,704,12
1044,13835,Sri Radha Reddy PG Accommodation,12.9681862,77.7187747,PG,"Radha Reddy Layout, Bengaluru",3.127077350829712,1.266914374273093,,,358,6
1045,13871,Reddy PG,12.952665,77.7043564,PG,"Radha Reddy Layout, Bengaluru",0.8082323064128154,1.229996184532913,,,561,9
1046,13874,PRASANTH REDDY PG FOR LADIES,12.9580877,77.7189848,PG,"Radha Reddy Layout, Bengaluru",2.391138961132283,0.48615808298216245,,,257,4
1047,13893,Sri Reddy Raghava Ladies PG,12.9586944,77.7024378,PG,"Radha Reddy Layout, Bengaluru",1.373020921802196,1.3163032576637415,,,706,12
1048,13905,Koushik Reddy PG,12.9595562,77.714092,PG,"Radha Reddy Layout, Bengaluru",2.0758504828466404,0.22589814332775324,,,79,1
1049,13906,Teertha PG For Gents,12.9496918,77.7044937,PG,"Radha Reddy Layout, Bengaluru",0.5682563726332636,1.3965142651655496,,,705,12
1050,13915,Sangana Ultra Executive Pg for Girls,12.9655015,77.7128191,PG,"Radha Reddy Layout, Bengaluru",2.5047611573078155,0.9012195408770494,,,292,5
1051,13922,SNR PG For Gents,12.9704496,77.7142703,PG,"Radha Reddy Layout, Bengaluru",3.057575726428239,1.4324246131648242,,,493,8
1052,13927,SS Ladies PG,12.949734,77.7041849,PG,"Radha Reddy Layout, Bengaluru",0.5455503995504172,1.4198453232329196,,,699,12
1053,13930,Sri Lakshmi PG,12.9560481,77.7017996,PG,"Radha Reddy Layout, Bengaluru",1.0716591440337375,1.3898578217227233,,,502,8
1054,13931,Radha Krishna Luxury PG For Gents- Building 1,12.9789253,77.7136363,PG,"Radha Reddy Layout, Bengaluru",3.879799127992918,2.3765781362663465,,,583,10
1055,13936,Pg for ladies,12.9645836,77.7148076,PG,"Radha Reddy Layout, Bengaluru",2.5455786559229954,0.7804577452175905,,,225,4
1056,13937,SLN PG For Gents,12.9680763,77.7186626,PG,"Radha Reddy Layout, Bengaluru",3.1099197146254793,1.2511366679132194,,,354,6
1057,13943,Shirisha Reddy PG,12.9600048,77.7186638,PG,"Radha Reddy Layout, Bengaluru",2.4845363513320393,0.5234113749371729,,,187,3
1058,13944,Lakshmi Vengamamba PG For Gents,12.9583777,77.7019919,PG,"Radha Reddy Layout, Bengaluru",1.3311260133745422,1.3616372867937112,,,696,12
1059,13947,Royal pg for GENTS,12.9683776,77.7191363,PG,"Radha Reddy Layout, Bengaluru",3.168488058994221,1.30128902672875,,,337,6
1060,13962,Sri Vinayaka pg for Ladies,12.9525963,77.7040099,PG,"Radha Reddy Layout, Bengaluru",0.7822919434966977,1.26707664837081,,,582,10
1061,13970,Radha Krishna Luxury Pg For gents building-2,12.9787963,77.7128883,PG,"Radha Reddy Layout, Bengaluru",3.837127000043276,2.366954544391272,,,558,9
1062,13977,TULASI'S LADIES PAYING GUEST HOUSE,12.9661621,77.7137529,PG,"Radha Reddy Layout, Bengaluru",2.6215019613974824,0.9591030716086211,,,256,4
1063,13989,Venkateshwara deluxe pg for gents,12.9421111,77.7015029,PG,"Radha Reddy Layout, Bengaluru",0.503606539098968,2.2243472810092273,,,773,13
1064,13991,Sai Balaji PG,12.9637417,77.7106185,PG,"Radha Reddy Layout, Bengaluru",2.213633985568002,0.8066058866762917,,,229,4
1065,13993,Manu Ladies PG,12.970584,77.7135156,PG,"Radha Reddy Layout, Bengaluru",3.031378247019715,1.4512615789144094,,,467,8
1066,14005,Pg for ladies,12.9659211,77.7170204,PG,"Radha Reddy Layout, Bengaluru",2.8118666334461584,0.967019647793405,,,273,5
1067,14259,Thaswi Homes,12.9408073,77.7017815,Apartments,"Sarjapura, Bengaluru",0.6516181335241568,2.3200933271020245,,,805,13
1068,14310,Knightsbridge Apartments,12.9685357,77.7161824,Apartments,"Sarjapura, Bengaluru",2.9878389220270187,1.2324087663614787,,,330,6
1069,14329,Sobha Dream Acres - Flats for Sale in Bangalore,12.9382954,77.7262934,Apartments,"Sarjapura, Bengaluru",2.9518444478464856,2.4936980867608844,,,806,13
1070,14567,Adobe India,12.9439034,77.6968467,Office,"Sarjapura, Bengaluru",0.4811218406436456,2.4457084279283148,,,869,14
1071,14649,Tesco Bengaluru,12.9741018,77.7286173,Office,"Sarjapura, Bengaluru",4.332345083352768,2.3894318997758606,,,733,12
1072,14810,Colive Medford PG in Marathahalli Bengaluru,12.9514086,77.7152276,PG,"Sarjapura, Bengaluru",1.697577783786692,0.6892753254736727,,,438,7
1073,14814,Victory PG For Co-Living,12.9585926,77.708891,PG,"Sarjapura, Bengaluru",1.6290585230237806,0.6215509101428385,,,679,11
1074,14818,Happy 2 Stay PG for Gents,12.9583349,77.7094112,PG,"Sarjapura, Bengaluru",1.638496516807315,0.5611738995533361,,,680,11
1075,14823,Zolo Pepper - PG in Marathahalli Bangalore,12.9571713,77.7096945,PG,"Sarjapura, Bengaluru",1.556304144007207,0.5258649732243398,,,686,11
1076,14826,SS Ladies PG,12.949734,77.7041849,PG,"Sarjapura, Bengaluru",0.5455503995504172,1.4198453232329196,,,699,12
1077,14827,Nandan's PG for Gents,12.9502561,77.715085,PG,"Sarjapura, Bengaluru",1.6459363738730486,0.8154904941759755,,,499,8
1078,14834,7 hills Paradise PG For Gents,12.9585644,77.7091668,PG,"Sarjapura, Bengaluru",1.6435829230016294,0.5915998406805355,,,675,11
1079,14836,"New Shivani Paradise Gents PG, Green Heights- Top Rated Best Gents PG in Munnekolala",12.9528384,77.7155619,PG,"Sarjapura, Bengaluru",1.788317930568707,0.5378824249530627,,,485,8
1080,14844,Zolo Amber PG,12.9510146,77.7150464,PG,"Sarjapura, Bengaluru",1.665292174908811,0.7310730838384942,,,447,7
1081,14847,"Kings %26 Queens, PG, Co Living, Studio rooms",12.9578759,77.7097075,PG,"Sarjapura, Bengaluru",1.6176663744140864,0.5236892097587563,,,678,11
1082,14848,Colive Sunny Vale PG in Marathahalli Bengaluru,12.9587257,77.7096224,PG,"Sarjapura, Bengaluru",1.6870421045423625,0.5471106611112605,,,726,12
1083,14850,Sri Venkata Ramya Royal PG For Ladies,12.9540118,77.7156006,PG,"Sarjapura, Bengaluru",1.8473133352571838,0.4123127719762225,,,523,9
1084,14853,Zolo Elements PG,12.965503,77.721947,PG,"Sarjapura, Bengaluru",3.1491465496284077,1.1933505507515119,,,352,6
1085,14855,Sri Balaji Ladies PG,12.9583826,77.7145473,PG,"Sarjapura, Bengaluru",2.023975104943011,0.09037656768969138,,,42,1
1086,14865,Colive Campbell PG in Munnekollal Bengaluru,12.9513605,77.7118356,PG,"Sarjapura, Bengaluru",1.3524479570911272,0.7496630109958362,,,476,8
1087,14866,Ashray PG For Ladies,12.9509338,77.7002478,PG,"Sarjapura, Bengaluru",0.4922985264582724,1.7146036542591654,,,767,13
1088,14893,"Spice Garden, Bangalore",12.9577917,77.7093143,PG,"Sarjapura, Bengaluru",1.5839970065155355,0.5657294106789279,,,659,11
1089,14948,Knightsbridge Apartments,12.9685357,77.7161824,Apartments,"Thygaraja Layout, Bengaluru",2.9878389220270187,1.2324087663614787,,,330,6
1090,14960,Saritha Fortune,12.9452998,77.7080689,Apartments,"Thygaraja Layout, Bengaluru",0.8427949586951138,1.53355166982011,,,833,14
1091,14976,UKN Esperanza,12.9518074,77.7207664,Apartments,"Thygaraja Layout, Bengaluru",2.285249466489266,0.9312919517672924,,,480,8
1092,15000,The Greens,12.9741565,77.7016554,Apartments,"Thygaraja Layout, Bengaluru",3.0773526350137304,2.3125444636584245,,,661,11
1093,15007,DC Capitol,12.9370681,77.7053879,Apartments,"Thygaraja Layout, Bengaluru",1.1811704422774987,2.4856769776113956,,,961,16
1094,15010,S Apartment,12.9459951,77.7028219,Apartments,"Thygaraja Layout, Bengaluru",0.26951474780428614,1.807293843062666,,,842,14
1095,15026,Sobha Dream Acres - Flats for Sale in Bangalore,12.9382954,77.7262934,Apartments,"Thygaraja Layout, Bengaluru",2.9518444478464856,2.4936980867608844,,,806,13
1096,15036,Sobha Dream Acres,12.9391078,77.7201689,Apartments,"Thygaraja Layout, Bengaluru",2.295853248100709,2.141923021586672,,,696,12
1097,15050,Saroj Group,12.9522835,77.7119978,Apartments,"Thygaraja Layout, Bengaluru",1.412193687552859,0.6487245116076025,,,448,7
1098,15062,Rent my stay,12.9529902,77.7088361,Apartments,"Thygaraja Layout, Bengaluru",1.1648591508015504,0.8000296051530371,,,513,9
1099,15076,Sherwood Suites,12.9558589,77.7109044,Apartments,"Thygaraja Layout, Bengaluru",1.5423658486380458,0.43653112782366776,,,372,6
1100,15105,UPSCALE HOMES PVT LTD,12.9398805,77.701116,Apartments,"Thygaraja Layout, Bengaluru",0.7411918279491145,2.4458343006801124,,,995,17
1101,15107,emprasa,12.9481792,77.6990834,Apartments,"Thygaraja Layout, Bengaluru",0.23365585482767465,1.9728799987310615,,,876,15
1102,15143,Lakshminarayana Pura,12.9578047,77.7130364,Apartments,"Thygaraja Layout, Bengaluru",1.8588702561840895,0.16394239129500826,,,414,7
1103,15148,MRD,12.95043,77.7035625,Apartments,"Thygaraja Layout, Bengaluru",0.555175393927005,1.4292832744118251,,,651,11
1104,15160,Multiplex,12.9516804,77.6996418,Apartments,"Thygaraja Layout, Bengaluru",0.5807790976055217,1.7412103403984505,,,851,14
1105,15168,Design and Dimensions,12.9588541,77.7141157,Apartments,"Thygaraja Layout, Bengaluru",2.0239460691201066,0.1496772673984091,,,36,1
1106,15170,Aswath Nagar,12.9587847,77.6999044,Apartments,"Thygaraja Layout, Bengaluru",1.3660537118552434,1.5906246392712227,,,711,12
1107,15171,Radisson Blu Bengaluru Outer Ring Road,12.9502139,77.6989321,Apartments,"Thygaraja Layout, Bengaluru",0.4413089571168928,1.8777848461736109,,,840,14
1108,15183,HI - Tech Driving School,12.9509191,77.7156145,Apartments,"Thygaraja Layout, Bengaluru",1.7210469937535837,0.7488268857979412,,,441,7
1109,15185,Puchka's,12.9576781,77.708685,Apartments,"Thygaraja Layout, Bengaluru",1.5330622549153632,0.6334994521143258,,,632,11
1110,15195,MRD,12.95043,77.7035625,Apartments,"Thygaraja Layout, Bengaluru",0.555175393927005,1.4292832744118251,,,651,11
1111,15204,Abhiman Residency,12.9565149,77.7002089,Apartments,"Thygaraja Layout, Bengaluru",1.1128192007743565,1.5563183894671437,,,516,9
1112,15213,Radisson Blu Bengaluru Outer Ring Road,12.9502139,77.6989321,Apartments,"Thygaraja Layout, Bengaluru",0.4413089571168928,1.8777848461736109,,,840,14
1113,15217,Design and Dimensions,12.9588541,77.7141157,Apartments,"Thygaraja Layout, Bengaluru",2.0239460691201066,0.1496772673984091,,,36,1
1114,15222,"VIBGYOR High School - Marathahalli, Bengaluru",12.948474,77.7189647,Apartments,"Thygaraja Layout, Bengaluru",2.0245864079434983,1.1197938094628508,,,453,8
1115,15225,HI - Tech Driving School,12.9509191,77.7156145,Apartments,"Thygaraja Layout, Bengaluru",1.7210469937535837,0.7488268857979412,,,441,7
1116,15227,Puchka's,12.9576781,77.708685,Apartments,"Thygaraja Layout, Bengaluru",1.5330622549153632,0.6334994521143258,,,632,11
1117,15229,Apollo Medical Center,12.9562352,77.7168479,Apartments,"Thygaraja Layout, Bengaluru",2.0856705840706518,0.2917519826652661,,,272,5
1118,15265,emprasa,12.9481792,77.6990834,Offices,"Thygaraja Layout, Bengaluru",0.23365585482767465,1.9728799987310615,,,876,15
1119,15282,S Apartment,12.9459951,77.7028219,Offices,"Thygaraja Layout, Bengaluru",0.26951474780428614,1.807293843062666,,,842,14
1120,15313,MyAnatomy Integration Pvt Ltd,12.9559693,77.7166278,Offices,"Thygaraja Layout, Bengaluru",2.049985974961795,0.28871705383894797,,,249,4
1121,15320,Inspire Work,12.9709722,77.6995132,Offices,"Thygaraja Layout, Bengaluru",2.7218881036035136,2.206525158415508,,,682,11
1122,15353,Capgemini,12.9696806,77.7248741,Offices,"Thygaraja Layout, Bengaluru",3.698308234102637,1.7520980160305282,,,976,16
1123,15362,Myntra Designs Pvt. Ltd.,12.9431803,77.6986567,Offices,"Thygaraja Layout, Bengaluru",0.4151027152801748,2.3492723380824585,,,704,12
1124,15392,Adobe India,12.9439034,77.6968467,Offices,"Thygaraja Layout, Bengaluru",0.4811218406436456,2.4457084279283148,,,869,14
1125,15400,Accenture,12.9493103,77.7004897,Offices,"Thygaraja Layout, Bengaluru",0.3117097347053802,1.7772000754717012,,,695,12
1126,15423,Bike transport,12.9562336,77.6982975,Offices,"Thygaraja Layout, Bengaluru",1.1049134899367992,1.7652834116211427,,,544,9
1127,15436,DivyaSree Technopark,12.9709443,77.7256946,Offices,"Thygaraja Layout, Bengaluru",3.8601793946601197,1.9170969040130674,,,927,15
