index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,19_00_centroid,distance_in_meters_from_centroid
5744,S.S.Paying Guest Accommodation For Men,12.9098961,77.5727325,PG,"Jayanagar, Bengaluru",1.499942943955736,1.7724426677771226,14,836
5745,S.S PG FOR MEN,12.91189,77.573118,PG,"Jayanagar, Bengaluru",1.580110567909792,1.9382440380175499,13,786
5746,Manoj PG,12.907478,77.6107183,PG,"Jayanagar, Bengaluru",2.8188301117241106,3.3351839239014973,17,1019
5747,PG@624 (Women's PG),12.905874,77.582587,PG,"Jayanagar, Bengaluru",0.3592894214230157,1.0165131611182112,5,322
5748,Krishna Paying Guest,12.9031747,77.5816816,PG,"Jayanagar, Bengaluru",0.3645204393643607,0.7149947052896433,3,180
5750,Classic Paying Guest,12.9009695,77.5706654,PG,"Jayanagar, Bengaluru",1.583077482071738,1.3132682615944924,12,724
5752,Jayanagar 5th Block,12.917152,77.583371,PG,"Jayanagar, Bengaluru",1.510064442006815,2.273443992791995,13,770
5754,IGNOU Study Centre 13158,12.9324157,77.582023,PG,"Jayanagar, Bengaluru",3.213183511988948,3.9657082487539936,19,1145
5755,All india womens conference,12.9284469,77.5896628,PG,"Jayanagar, Bengaluru",2.8013822899634278,3.621363551779523,17,1006
5756,Big Mishra Pedha,12.9305414,77.5841223,PG,"Jayanagar, Bengaluru",2.9899928070015727,3.7644435786558144,17,1033
5757,Jayanagar 4th 'T' Block,12.9246407,77.595439,PG,"Jayanagar, Bengaluru",2.5919406184662304,3.427003318562437,17,994
5758,Jayanagar,12.9296749,77.5801753,PG,"Jayanagar, Bengaluru",2.939128593717349,3.666178357385093,17,993
5759,DK Naik Nagar,12.9181024,77.5870155,PG,"Jayanagar, Bengaluru",1.6199955813158788,2.4360012895591834,13,757
5760,Jain (Deemed-to-be University),12.9181269,77.5918946,PG,"Jayanagar, Bengaluru",1.772862884600786,2.6083806700810372,15,871
5761,J.P. Nagar 2nd Phase,12.909725,77.58584,PG,"Jayanagar, Bengaluru",0.6797992672918112,1.5019783794585573,8,484
5762,Sobha Dewflower Apartments,12.9141667,77.5775,Apartment,"J.P. Nagar, Bengaluru",1.4231781883406474,1.9965221170783904,11,688
5763,Sobha Tulip Apartments,12.8984206,77.5855194,Apartment,"J.P. Nagar, Bengaluru",0.5858596510893135,0.4259361513032518,3,172
5764,Peninsula heights,12.9153449,77.5918661,Apartment,"J.P. Nagar, Bengaluru",1.4964200851412572,2.328559621763546,11,686
5765,Kalpavruksha Apartments,12.903187,77.589144,Apartment,"J.P. Nagar, Bengaluru",0.45156531728955357,1.0557628796737117,7,394
5766,Mahaveer Jonquil Apartment,12.8980241,77.5838047,Apartment,"J.P. Nagar, Bengaluru",0.6406966652766004,0.24298115129949097,3,182
5767,Columbia Celestia Apartment,12.8953532,77.5794782,Apartment,"J.P. Nagar, Bengaluru",1.1015521284539642,0.3128084574734505,3,172
5768,Aishwarya Splendour Apartments,12.8964934,77.5858455,Apartment,"J.P. Nagar, Bengaluru",0.8026786048271253,0.41969189600548734,4,221
5769,Ananda Apartment,12.9104132,77.5927851,Apartment,"J.P. Nagar, Bengaluru",1.1285784828114305,1.917991987855507,10,610
5770,Vandana Splendor Apartment,12.9044676,77.5764648,Apartment,"J.P. Nagar, Bengaluru",0.9301267501978091,1.0458768306436683,7,442
5771,J D Garden Apartments,12.8935942,77.583935,Apartment,"J.P. Nagar, Bengaluru",1.1259007444689193,0.40991144817969183,3,179
5772,"Silverline Tulip Apartment,9th cross,J.p.nagar 1st phase",12.9116567,77.5736063,Apartment,"J.P. Nagar, Bengaluru",1.5219666544476194,1.889768748844683,12,729
5773,R MOUNTROSE APARTMENT,12.9025175,77.5929398,Apartment,"J.P. Nagar, Bengaluru",0.8692612568532738,1.3496711809995996,7,442
5774,Atishi Apartments,12.90044,77.5922468,Apartment,"J.P. Nagar, Bengaluru",0.8628099078050963,1.1857404858969633,6,353
5775,Madhura Suraksha Apartment,12.9027068,77.5932669,Apartment,"J.P. Nagar, Bengaluru",0.9016143374397808,1.3908692818750263,10,578
5776,Vaishnavi Oasis,12.8739015,77.5641567,Apartment,"J.P. Nagar, Bengaluru",4.007652227832968,3.1920359947860684,17,1037
5777,Brigade Gardenia,12.8880174,77.5781534,Apartment,"J.P. Nagar, Bengaluru",1.8919385038452248,1.0561372906789501,6,369
5778,LIC Apartments,12.9094241,77.5836037,Apartment,"J.P. Nagar, Bengaluru",0.6581274569255385,1.4200664971248809,8,453
5779,GR Heights,12.8667196,77.5760475,Apartment,"J.P. Nagar, Bengaluru",4.221439238442006,3.4007820804374638,16,958
5780,S V Shelters Apartment,12.9001774,77.5821648,Apartment,"J.P. Nagar, Bengaluru",0.49531072164385176,0.3814775456556722,3,181
5781,V S Cozy Apartments,12.8991856,77.5841305,Apartment,"J.P. Nagar, Bengaluru",0.5071291388907322,0.3570354704561382,4,242
5783,Pallavi Enclave Apartment,12.9024717,77.584787,Apartment,"J.P. Nagar, Bengaluru",0.13487776577986454,0.7049821772856091,4,244
5784,skanda park view apartment,12.9009045,77.5908322,Apartment,"J.P. Nagar, Bengaluru",0.7020889271163532,1.0645939203121606,7,412
5785,HM Indigo,12.8730864,77.5715421,Apartment,"J.P. Nagar, Bengaluru",3.7002516216565837,2.8644534649863513,18,1088
5786,R S Exotica Apartments,12.8947412,77.5896144,Apartment,"J.P. Nagar, Bengaluru",1.1109328865839805,0.8568897353762348,4,257
5787,Brigade Millennium Cassia,12.8918033,77.5823691,Apartment,"J.P. Nagar, Bengaluru",1.3496594154889894,0.5517867034523749,5,320
5788,Golden Arch Apartment,12.9001567,77.5918553,Apartment,"J.P. Nagar, Bengaluru",0.8385905706042853,1.1351269597930875,6,355
5789,Ashraya - The 69 Apartment,12.8962139,77.5952698,Apartment,"J.P. Nagar, Bengaluru",1.3870771031883422,1.4414518926125468,9,560
5790,Shree apartments,12.9034333,77.5814249,Apartment,"J.P. Nagar, Bengaluru",0.38909130700330186,0.7454595239554919,3,202
5791,"Esteem Park Apartment,",12.9006746,77.5930044,Apartment,"J.P. Nagar, Bengaluru",0.9284533140746154,1.2718160534729834,6,389
5792,Pyramid Enclave Apartments,12.9031677,77.5919063,Apartment,"J.P. Nagar, Bengaluru",0.7498628859246605,1.2907427581171267,7,432
5793,SV Sarovar Apartments,12.9020257,77.5923095,Apartment,"J.P. Nagar, Bengaluru",0.8122529963710081,1.2636740966895037,7,428
5794,Pramukha Apartment,12.8966502,77.5843325,Apartment,"J.P. Nagar, Bengaluru",0.7834954695934747,0.25496464046857337,1,80
5795,Primrose Apartment,12.9138834,77.5881482,Apartment,"J.P. Nagar, Bengaluru",1.1860875492003438,2.0188214395010853,10,589
5796,Vishwesha Apartment,12.8864675,77.5719707,Apartment,"J.P. Nagar, Bengaluru",2.3777335582059727,1.5764750388114923,12,732
5797,Mahaveer Wilton Apartment,12.8983575,77.5893366,Apartment,"J.P. Nagar, Bengaluru",0.7540682956948364,0.8168726211894797,4,256
5798,Devi Grand View Apartments,12.8992169,77.5829553,Apartment,"J.P. Nagar, Bengaluru",0.5423528383565317,0.2937396793245476,2,108
5799,United Garnet Apartment,12.9051366,77.5908662,Apartment,"J.P. Nagar, Bengaluru",0.6558055851132624,1.3403476749141565,9,525
5800,Kalyani Sunshine Apartment JP Nagar,12.901073,77.5991152,Apartment,"J.P. Nagar, Bengaluru",1.556111897651556,1.918169084953246,9,562
5801,Nagarjuna Premier Apartments,12.9061874,77.5750023,Apartment,"J.P. Nagar, Bengaluru",1.1200239513465997,1.2935684441306867,10,571
5802,Riya Apartments,12.8977032,77.5855736,Apartment,"J.P. Nagar, Bengaluru",0.665830819276484,0.4033736965973417,3,150
5803,Multi Ruby Apartment,12.9043617,77.5914436,Apartment,"J.P. Nagar, Bengaluru",0.7019442878985863,1.3295550182526827,8,490
5804,Oak Ridge Apartment,12.9122799,77.5865446,Apartment,"J.P. Nagar, Bengaluru",0.9722595663611455,1.7961091101897326,9,562
5805,GR Greenline Apartment - 5 ElementsRealty,12.8901409,77.5718427,Apartment,"J.P. Nagar, Bengaluru",2.073060964803154,1.3222103127887035,9,547
5806,Sumana Residency,12.9029617,77.5933772,Apartment,"J.P. Nagar, Bengaluru",0.9106133697630748,1.4150076741605673,10,584
5807,Sai Krupa Apartment,12.8972344,77.5880396,Apartment,"J.P. Nagar, Bengaluru",0.787052422161752,0.6587227767517948,3,175
5808,Mahaveer Woods,12.8986315,77.5876247,Apartment,"J.P. Nagar, Bengaluru",0.6275775528038858,0.6463054083740266,6,335
5809,Suraksha Sobha Apartment,12.8988272,77.5849215,Apartment,"J.P. Nagar, Bengaluru",0.5380868416211315,0.3933967777027832,5,282
5810,Radiant Prime Rose Apartment,12.8994171,77.5889695,Apartment,"J.P. Nagar, Bengaluru",0.638475940232308,0.8132629187613892,5,303
5811,Devi Classic Apartment,12.9020162,77.5874465,Apartment,"J.P. Nagar, Bengaluru",0.3218104825284458,0.8327509464826517,5,321
5812,Hare Krishna Apartment,12.9023305,77.590526,Apartment,"J.P. Nagar, Bengaluru",0.616356500003016,1.1146228539391352,7,443
5813,Aashiyana Apartment,12.9129302,77.5793499,Apartment,"J.P. Nagar, Bengaluru",1.1988269000307892,1.8215020436598182,11,649
5814,Raghu serenity apartment,12.9066342,77.586261,Apartment,"J.P. Nagar, Bengaluru",0.35698744855630943,1.1927696698096701,6,352
5815,Inspire South Appartments,12.9066405,77.5849836,Apartment,"J.P. Nagar, Bengaluru",0.33080269772630116,1.1467327496619613,7,449
5816,Prosperity Apartment,12.9018178,77.5916711,Apartment,"J.P. Nagar, Bengaluru",0.7509799828318067,1.191710493111298,7,394
5817,West Chester Apartments,12.9004146,77.5985724,Apartment,"J.P. Nagar, Bengaluru",1.5141304494163141,1.8437275631946342,9,522
5818,Poorna Palace Apartment,12.9078104,77.5984346,Apartment,"J.P. Nagar, Bengaluru",1.5266174543332467,2.1661080119824985,13,792
5819,HM Tambourine Apartments,12.9017185,77.5735697,Apartment,"J.P. Nagar, Bengaluru",1.2584047098689815,1.0660889499923683,10,612
5820,Janavi Apartments,12.9049928,77.575744,Apartment,"J.P. Nagar, Bengaluru",1.0147545877291948,1.1388743513296393,8,469
5821,Moham Sannidhi Apartment,12.9061512,77.5840319,Apartment,"J.P. Nagar, Bengaluru",0.2958959528632874,1.0685655218684953,6,364
5822,SKANDA KUTIR,12.9050054,77.5918269,Apartment,"J.P. Nagar, Bengaluru",0.7540704428027625,1.4074484817856034,8,489
5823,Mahaveer Springs Annex,12.9019115,77.5903085,Apartment,"J.P. Nagar, Bengaluru",0.6068369751217708,1.0694124464505272,7,419
5824,Vishal Ganesh Apartments,12.9083362,77.5804231,Apartment,"J.P. Nagar, Bengaluru",0.7187080849192745,1.2992248945459886,7,427
5825,Himagiri Green Forest Apartments,12.8957338,77.5894551,Apartment,"J.P. Nagar, Bengaluru",1.005161263621177,0.8178212051039782,4,258
5827,Kanasu apartment Jp nagar,12.913009,77.593181,Apartment,"J.P. Nagar, Bengaluru",1.3654007273653619,2.177449047015861,11,680
5828,Maruthi Residency,12.9002134,77.5918976,Apartment,"J.P. Nagar, Bengaluru",0.8397508104201337,1.1415608101611205,6,353
5829,Vaastu Placid Apartment,12.8949838,77.5718125,Apartment,"J.P. Nagar, Bengaluru",1.7254516864017329,1.1197142646896567,10,586
5830,Oasis Residency Apartment,12.9014445,77.592009,Apartment,"J.P. Nagar, Bengaluru",0.7981245165823501,1.205567015827259,6,384
5831,oak ville apartments,12.9045627,77.5867471,Apartment,"J.P. Nagar, Bengaluru",0.2133768789818241,1.0105168671934908,6,360
5832,Brigade Gardenia Annexe,12.8879829,77.5773315,Apartment,"J.P. Nagar, Bengaluru",1.932119758804775,1.0976241545138283,7,390
5833,"Prasanth Apartments, 11th Cross, K.R Layout, J.P Nagar 6th Phase",12.9020547,77.5813073,Apartment,"J.P. Nagar, Bengaluru",0.4391708863952843,0.594235774032161,3,169
5834,SLV Nilaya Apartment,12.9010332,77.5908029,Apartment,"J.P. Nagar, Bengaluru",0.6930697888828958,1.0680355798028456,7,407
5835,"Jeevan Surabhi, LIC Flats",12.9094834,77.5843441,Apartment,"J.P. Nagar, Bengaluru",0.6508850715412808,1.438700303466911,7,436
5836,Tirumala apartments,12.9008897,77.5913179,Apartment,"J.P. Nagar, Bengaluru",0.7504613513905171,1.111579539105507,7,396
5837,Ether Apartments,12.9110939,77.578726,Apartment,"J.P. Nagar, Bengaluru",1.0703629028273305,1.6334178868705465,10,584
5838,Shiva Residency,12.8968643,77.5866207,Apartment,"J.P. Nagar, Bengaluru",0.7762391208469167,0.502891643901903,3,156
5839,Pruthvi Classic,12.9037848,77.5887311,Apartment,"J.P. Nagar, Bengaluru",0.40388226231211677,1.0708479403594389,7,424
5840,Sai Siddi Enclave Apartment,12.9157278,77.5795035,Apartment,"J.P. Nagar, Bengaluru",1.4679061411792256,2.1271313954947892,12,703
5841,Maruthi Mansion,12.9098539,77.5959712,Apartment,"J.P. Nagar, Bengaluru",1.3732249146385773,2.1027455572490537,12,722
5842,Panchali Apartments,12.9067399,77.5973659,Apartment,"J.P. Nagar, Bengaluru",1.3824876638310741,2.003435600594988,11,640
5843,Pleasant Apartments,12.8999942,77.5872808,Apartment,"J.P. Nagar, Bengaluru",0.4768763123565742,0.6781040803597274,5,275
5844,Kalpatharu Lake View Apartment,12.897325,77.5827088,Apartment,"J.P. Nagar, Bengaluru",0.7477483834562697,0.10132573455731644,1,62
5845,Synapse Abodes,12.9055496,77.5754554,Apartment,"J.P. Nagar, Bengaluru",1.056228755676308,1.2073214615212384,7,436
5846,Sai Palace Apartments,12.8931169,77.5829327,Apartment,"J.P. Nagar, Bengaluru",1.1943141374361772,0.41704497234627674,2,142
5848,Gem Residency,12.9052464,77.59025,Apartment,"J.P. Nagar, Bengaluru",0.5948556152258229,1.3020325609917824,8,467
5849,Elegant suraksha,12.9093334,77.5787057,Apartment,"J.P. Nagar, Bengaluru",0.9293075119040397,1.4434442798069242,8,469
5850,Learning to Fly,12.9054149,77.5830803,Apartment,"J.P. Nagar, Bengaluru",0.28536972834253715,0.9706703418118798,5,306
5851,Esteem Heritage Apts,12.9009116,77.5932494,Apartment,"J.P. Nagar, Bengaluru",0.94442200599546,1.3058930284387757,6,377
5852,Vivia Apartments,12.8970864,77.5953553,Apartment,"J.P. Nagar, Bengaluru",1.3391482086387168,1.449956435861619,10,577
5853,Alungoor Grove,12.9035679,77.5863387,Apartment,"J.P. Nagar, Bengaluru",0.14476795198886008,0.8930058245129389,7,445
5854,Padmashree Presidency,12.9013025,77.587029,Apartment,"J.P. Nagar, Bengaluru",0.34217841545322325,0.7451852014572313,4,268
5855,Belaku Apartment,12.8833876,77.5696741,Apartment,"J.P. Nagar, Bengaluru",2.8011100350170755,1.997015108162508,12,698
5856,Lakshmi Home Apartment,12.903645,77.580982,Apartment,"J.P. Nagar, Bengaluru",0.436243363760112,0.7741781919932003,4,218
5857,SAI SKANDA APARTMENTS,12.8849051,77.5768047,Apartment,"J.P. Nagar, Bengaluru",2.2676198269048924,1.431818452943378,8,457
5858,No :146 Apartments,12.8993115,77.5827754,Apartment,"J.P. Nagar, Bengaluru",0.541204198614335,0.29737127004507313,2,111
5860,Tejas Apartments,12.8911296,77.5764189,Apartment,"J.P. Nagar, Bengaluru",1.676168918726686,0.8685740299640741,6,343
5861,Anjanadri Sunrise,12.9048892,77.5849035,Apartment,"J.P. Nagar, Bengaluru",0.13651718253208606,0.958681860953365,4,241
5862,Chartered Mady Apartments,12.9161524,77.5914902,Apartment,"J.P. Nagar, Bengaluru",1.5561595053694222,2.3907955865938226,12,702
5863,Aishwarya Ornate Apartments,12.9080837,77.5769245,Apartment,"J.P. Nagar, Bengaluru",1.0043603730542487,1.3741979703211724,8,474
5864,Calvin Lytonia Apartment,12.9021646,77.5898675,Apartment,"J.P. Nagar, Bengaluru",0.5526436362862694,1.0453434418099412,7,404
5865,Spandhana Vimala Elite,12.9064472,77.5850871,Apartment,"J.P. Nagar, Bengaluru",0.30942152236399983,1.1294295643208758,8,452
5866,Mubarak Apartment,12.8991372,77.5892817,Apartment,"J.P. Nagar, Bengaluru",0.6842805165069218,0.8344540476241843,5,297
5867,Samrudhi apartments,12.9023414,77.5932424,Apartment,"J.P. Nagar, Bengaluru",0.9046968010765828,1.369623450051654,8,452
5868,Brigade Palmsprings,12.8949512,77.5859443,Apartment,"J.P. Nagar, Bengaluru",0.9743127746038939,0.4737800751010266,5,282
5869,South sparta apartments,12.9042398,77.5921014,Apartment,"J.P. Nagar, Bengaluru",0.7716069463257198,1.3770517294630151,8,492
5870,Zenith Apartment,12.897432,77.5863169,Apartment,"J.P. Nagar, Bengaluru",0.7075422471793201,0.4758634228925211,3,156
5871,Krupa Apartments,12.894621,77.5834691,Apartment,"J.P. Nagar, Bengaluru",1.019433237537504,0.2864883209640216,3,200
5872,Bindiya Residency,12.8987311,77.5858174,Apartment,"J.P. Nagar, Bengaluru",0.555682781295536,0.4703609655091853,3,161
5873,i1 Properties,12.9120499,77.5869622,Apartment,"J.P. Nagar, Bengaluru",0.9560777279086393,1.7846994890331682,9,553
5874,SSVD Forest View,12.8950351,77.5894812,Apartment,"J.P. Nagar, Bengaluru",1.0752521144171145,0.8348894745100838,4,245
5875,Comfort Sapthagiri Apartments,12.904512,77.5802563,Apartment,"J.P. Nagar, Bengaluru",0.5234236006227426,0.8830016880901058,4,267
5876,Pranav Enclaves,12.914006,77.5871906,Apartment,"J.P. Nagar, Bengaluru",1.1739093605811537,1.999954036043652,10,604
5877,Shashwathi Vilas Apartment,12.9040992,77.5912639,Apartment,"J.P. Nagar, Bengaluru",0.6798986072074233,1.295994057715775,8,480
5878,Sri Sai Residency,12.9045827,77.5921427,Apartment,"J.P. Nagar, Bengaluru",0.7801304064556523,1.4039449477609356,8,494
5879,Husaini Avenue,12.8979356,77.5881915,Apartment,"J.P. Nagar, Bengaluru",0.7246448441477541,0.6857553578434733,4,257
5880,Shavanty apartment,12.9049166,77.5755467,Apartment,"J.P. Nagar, Bengaluru",1.0347436789935822,1.144969261084029,8,461
5881,Kiran Prakash Apartment,12.9049422,77.5924491,Apartment,"J.P. Nagar, Bengaluru",0.8190406141645135,1.4548287197037535,9,519
5882,Radha Krishna Apartments,12.9041898,77.5882084,Apartment,"J.P. Nagar, Bengaluru",0.3518717780381302,1.0674789148343051,6,368
5883,Arjun Antra Apartment,12.8989111,77.5862398,Apartment,"J.P. Nagar, Bengaluru",0.5453077919412666,0.5202016341573307,5,270
5884,JK Classic Meadows,12.9057602,77.5893836,Apartment,"J.P. Nagar, Bengaluru",0.5284767813976122,1.2833567275388584,8,457
5885,Pinnacle classic,12.9066819,77.5838401,Apartment,"J.P. Nagar, Bengaluru",0.3584436912431732,1.1224396528479619,7,420
5886,Paradise Residency,12.8966141,77.5874561,Apartment,"J.P. Nagar, Bengaluru",0.8278159211249838,0.5934800931778584,3,176
5887,"80%2F81, Silver Oak Apartment",12.9045287,77.5839291,Apartment,"J.P. Nagar, Bengaluru",0.15117866607813615,0.8901742636688827,4,254
5888,Nagarjuna Enclave,12.9074648,77.5751436,Apartment,"J.P. Nagar, Bengaluru",1.149479660251845,1.4030766589130508,9,565
5889,Sri Krishna Royal Woods Apartment,12.8862254,77.5773735,Apartment,"J.P. Nagar, Bengaluru",2.1083903759300773,1.272589032210517,8,455
5890,Sai Mega Blossom,12.9011544,77.5878379,Apartment,"J.P. Nagar, Bengaluru",0.4148876565610857,0.8015649947109972,5,289
5891,Gurukrupa Apartment,12.8917375,77.5864819,Apartment,"J.P. Nagar, Bengaluru",1.3359490280572242,0.7407184331787035,4,257
5892,Shravanthi Gardens,12.9032232,77.5923429,Apartment,"J.P. Nagar, Bengaluru",0.7966582509638733,1.3337552148913512,8,471
5893,Padma Residency,12.9033621,77.5818893,Apartment,"J.P. Nagar, Bengaluru",0.3395791630873917,0.7351578443463511,3,193
5894,Sri G Krishna Reddy Residency,12.8959097,77.584545,Apartment,"J.P. Nagar, Bengaluru",0.8638704156004264,0.2930914614186674,2,117
5895,44%2F1 Apartment,12.8955118,77.5870155,Apartment,"J.P. Nagar, Bengaluru",0.9324379924963656,0.5626699211285333,4,261
5896,Mallika Apartment,12.8824614,77.580485,Apartment,"J.P. Nagar, Bengaluru",2.408207395283682,1.597235786322166,8,494
5897,Srinidhi Apartments,12.9133254,77.5923977,Apartment,"J.P. Nagar, Bengaluru",1.339938620304733,2.161211615385221,11,658
5898,15%2F34 - The Apartment,12.907017,77.5748163,Apartment,"J.P. Nagar, Bengaluru",1.1656847168466007,1.3806952461737831,9,546
5899,RR Towers Apartment,12.9037915,77.5813843,Apartment,"J.P. Nagar, Bengaluru",0.3928825715163179,0.7855161051510531,4,211
5900,"Jeevan apartments, 747%2FA , 14th cross road , 1st phase JP nagar, Banglore 560078",12.9070658,77.5769638,Apartment,"J.P. Nagar, Bengaluru",0.9502104312104653,1.269381050464154,7,436
5901,Purva Coronation Square,12.8961554,77.5791616,Apartment,"J.P. Nagar, Bengaluru",1.048227469738922,0.3128552663494829,3,150
5902,Erose apartment,12.9052536,77.5923445,Apartment,"J.P. Nagar, Bengaluru",0.8146743761773039,1.468060990554265,9,526
5903,Jeevan Mitra Apartments,12.9103001,77.5844188,Apartment,"J.P. Nagar, Bengaluru",0.7404704256980925,1.529526821075073,8,457
5904,Swarams Apartment,12.8941409,77.5872621,Apartment,"J.P. Nagar, Bengaluru",1.0869452467407419,0.6416646227157282,5,277
5905,Sai Madhura Enclave,12.9106024,77.5805667,Apartment,"J.P. Nagar, Bengaluru",0.9091513830615441,1.5477999685701147,9,511
5906,Apex Jyothi Apartment,12.9030676,77.588225,Apartment,"J.P. Nagar, Bengaluru",0.35509224532110356,0.9752401228624211,6,344
5907,Star Residence,12.904699,77.5890933,Apartment,"J.P. Nagar, Bengaluru",0.45758439245514704,1.1726153543499371,7,414
5908,Shree Residency Apartment,12.9035208,77.581265,Apartment,"J.P. Nagar, Bengaluru",0.4058834326060284,0.7567417740256001,3,208
