,index,Place_name,Latitude,Longitude,Category,Region,haversine_distance_from_centroid,haversine_distance_from_voosh_kitchen,09_30_voosh,19_00_voosh,distance_in_meters_from_voosh
4095,10716,Sri Rajarajeshwari PG for Gents,12.917330499999998,77.6284802,PG,"Koramangala, Karnataka",2.2312072815856325,1.471311232723447,,8,478
4096,10717,Sri Shiva Sai PG Gent's,12.929978,77.609626,PG,"Koramangala, Karnataka",1.5600599371874875,1.3017045790018131,,6,382
4097,10718,Gents PG,12.9201275,77.63278000000001,PG,"Koramangala, Karnataka",2.7306241706783214,1.9173815734632802,,10,621
4098,10719,Om Pg Koramangala,12.937323199999998,77.6259116,PG,"Koramangala, Karnataka",3.064859808633464,2.296933855741193,,11,642
4099,10720,Sri Venkateshwara PG for Gents,12.917823,77.6286005,PG,"Koramangala, Karnataka",2.2483688379499425,1.4760156397078195,,8,494
4100,10721,SRI LAKSHMI NARASHIMA PG FOR GENTS,12.917899400000001,77.6347601,PG,"Koramangala, Karnataka",2.914548225568769,2.1389037948667906,,11,638
4101,10722,Anugraha Pg,12.9179641,77.63055109999999,PG,"Koramangala, Karnataka",2.460339246005143,1.684114060593044,,9,518
4102,10723,Mysore Carnival PG for Gents,12.9398839,77.62905959999999,PG,"Koramangala, Karnataka",3.5024966072603236,2.7199214341838824,,15,926
4103,10724,New Sapthagiri PG For Gents.,12.9329058,77.608241,PG,"Koramangala, Karnataka",1.875117423417064,1.6599603500742284,,9,522
4104,10725,Good Lands PG For GENTS,12.931361500000001,77.60713659999999,PG,"Koramangala, Karnataka",1.7053086648314562,1.5708054680842245,,8,508
4105,10726,GoodLands Luxury PG,12.9257498,77.6086771,PG,"Koramangala, Karnataka",1.0820999561877909,0.9790169841800577,,5,273
4106,10727,Stanza Living Ravenna House,12.9275914,77.6087487,PG,"Koramangala, Karnataka",1.2869094379031312,1.1276865666891138,,6,339
4107,10728,Zolo Enzyme Co-Living %7C Redefining PG,12.9258798,77.61649399999999,PG,"Koramangala, Karnataka",1.4339458251463235,0.7191284168388039,,5,299
4108,10729,Stanza Living,12.935557000000001,77.60779699999999,PG,"Koramangala, Karnataka",2.1696783670409565,1.9471393514700408,,9,540
4109,10730,Pelagia pg,12.9309727,77.6079969,PG,"Koramangala, Karnataka",1.659887750552401,1.4844511048977183,,8,504
4110,10731,National Paying Guest,12.939264999999999,77.626377,PG,"Koramangala, Karnataka",3.265081864465047,2.5092560841558362,,13,792
4111,10732,Pelagia Paradise PG for Boy,12.930700300000002,77.6060189,PG,"Koramangala, Karnataka",1.6427752275711662,1.58226153140157,,9,533
4112,10733,Zolo Polaris Co-Living %7C Redefining PG,12.9302559,77.60819359999999,PG,"Koramangala, Karnataka",1.5804168126265008,1.4054336854527416,,7,439
4113,10734,Shivas PG Accommodation For Boys,12.930716,77.6068011,PG,"Koramangala, Karnataka",1.6359599976299335,1.5323939228046286,,8,509
4114,10735,SARANGA PG ACCOMMODATION,12.930906,77.6095606,PG,"Koramangala, Karnataka",1.6618133283470773,1.3973825762777803,,7,411
4115,10736,New RK Luxury PG For Ladies,12.932695800000001,77.6074062,PG,"Koramangala, Karnataka",1.852364472666107,1.682069300269845,,9,553
4116,10737,Gents Pg,12.9208365,77.6160311,PG,"Koramangala, Karnataka",1.0264633548903315,0.1745106234031117,,2,124
4117,10738,Zolo Knight Co-Living %7C Redefining PG,12.933758500000001,77.6078292,PG,"Koramangala, Karnataka",1.9696757428344094,1.764725261911186,,10,597
4118,10739,SN Ladies PG,12.942392,77.60659,PG,"Koramangala, Karnataka",2.9332732552516925,2.701367253613633,,13,796
4119,10740,New SLN PG for LADIES,12.9155181,77.61413990000001,PG,"Koramangala, Karnataka",0.6749538088865763,0.4609856070982854,,4,231
4120,10741,Zolo Rivendell Co-Living %7C Redefining PG,12.9163366,77.6064973,PG,"Koramangala, Karnataka",0.1592468733874054,0.9986156385807692,,6,387
4121,10742,Wake Up Ladies PG,12.9153345,77.6154689,PG,"Koramangala, Karnataka",0.8202595184996037,0.47125736627164605,,5,308
4122,10743,Pr Homes,12.9369711,77.6241904,PG,"Koramangala, Karnataka",2.9184959033441396,2.172635100171117,,11,655
4123,10744,SLV PG for Boys,12.9201271,77.60567009999998,PG,"Koramangala, Karnataka",0.5160666553263914,1.0238026689528186,,7,402
4124,10746,New Executive PG for ladies,12.915372099999999,77.6010095,PG,"Koramangala, Karnataka",0.754412531937329,1.596308288893863,,9,510
4125,10748,Girls PG,12.9137588,77.6311671,PG,"Koramangala, Karnataka",2.5306546604488673,1.8570672597453382,,11,666
4126,10751,Crystal Rocks Suites %26 PG Accommodation For Gents,12.898627099999999,77.60438719999999,PG,"Koramangala, Karnataka",1.9746183643654012,2.6008069543578243,,15,904
4127,10752,Stanza Living Pamplona House,12.932565499999999,77.60841070000001,PG,"Koramangala, Karnataka",1.8377067951151351,1.6178910902119497,,9,524
4128,10753,Wipro Park Koramangala,12.929217,77.633155,PG,"Koramangala, Karnataka",3.1009183946315253,2.2323420084557717,,11,689
4129,10755,Colive,12.9362683,77.619516,PG,"Koramangala, Karnataka",2.5752328701822043,1.918878076331194,,11,685
4130,10761,Nestaway Technologies Pvt. Ltd. Corporate,12.9158259,77.645526,PG,"Koramangala, Karnataka",4.074157719244558,3.3237706091101256,,14,848
4131,10766,S V R PG FOR LADIES,12.916773,77.615151,PG,"Koramangala, Karnataka",0.7861654277623921,0.3096418259326844,,4,211
4132,10769,The Forum Mall Koramangala,12.9344398,77.6112678,PG,"Koramangala, Karnataka",2.0770306161090226,1.7061504784431056,,10,604
4133,10770,"Cashfree Payments - Payment Gateway, eNACH %26 API Banking for India",12.9274479,77.6327507,PG,"Koramangala, Karnataka",2.9733145128724634,2.104734138834714,,12,736
4134,10771,Prem Nivas Apartment,12.9434855,77.59928599999999,Apartment,"Lakkasandra, Bengaluru",3.1919943080670308,3.1648117178272464,,15,919
4135,10772,SLN COMFORT WILSON GARDEN,12.9460926,77.5978892,Apartment,"Lakkasandra, Bengaluru",3.514068022653837,3.490621418318436,,15,917
4136,10773,Comfort Sharada Apartment,12.9456996,77.5985749,Apartment,"Lakkasandra, Bengaluru",3.4499666686801995,3.414206123627127,,17,1011
4137,10774,Shri Apartments,12.94378,77.5995063,Apartment,"Lakkasandra, Bengaluru",3.2164489104949574,3.179639092014285,,15,929
4138,10775,SHAHEEN AEJAZ APARTMENTS,12.944473599999998,77.5987875,Apartment,"Lakkasandra, Bengaluru",3.312943520357305,3.286464225776732,,17,991
4139,10776,Brindavan Paradise,12.943571,77.59981590000001,Apartment,"Lakkasandra, Bengaluru",3.184739000204328,3.142162876317865,,15,897
4140,10777,Grassroots Apartment,12.9464503,77.59815259999999,Apartment,"Lakkasandra, Bengaluru",3.5432598978762515,3.5092833379718744,,16,930
4141,10778,Mythreyi Naimisha Apartment,12.9451336,77.60296740000001,Apartment,"Lakkasandra, Bengaluru",3.279010295830552,3.133142322467828,,15,888
4142,10779,Marigowda Apt,12.946555,77.5980301,Apartment,"Lakkasandra, Bengaluru",3.5583529710240764,3.526155215857723,,16,931
4143,10780,Brindavan Elite,12.9434696,77.5994195,Apartment,"Lakkasandra, Bengaluru",3.1860830291187416,3.1555111556867885,,15,914
4144,10781,Platinum Castle Apartments,12.9462243,77.595934,Apartment,"Lakkasandra, Bengaluru",3.5990375585737273,3.620268989424099,,15,910
4145,10782,SreeKrupa,12.9410714,77.6011093,Apartment,"Lakkasandra, Bengaluru",2.8794680946654934,2.8322176032990436,,13,789
4146,10783,Indus Paradise apartments,12.9447157,77.5992444,Apartment,"Lakkasandra, Bengaluru",3.324271203243469,3.283006450696217,,18,1051
4147,10784,Kaushik's,12.9429131,77.6012245,Apartment,"Lakkasandra, Bengaluru",3.074853013281641,3.0009157701190268,,14,856
4148,10785,Brindavan Residency,12.9436734,77.5988831,Apartment,"Lakkasandra, Bengaluru",3.224986487251378,3.206120636279418,,16,940
4149,10786,S.S Nilaya,12.941443099999999,77.5995614,Apartment,"Lakkasandra, Bengaluru",2.9663853680942176,2.959342847468456,,14,837
4150,10787,Shri Krishna Kuteera,12.9448385,77.59764709999999,Apartment,"Lakkasandra, Bengaluru",3.390296466378275,3.388146335260034,,16,932
4151,10788,jain guest house,12.9451757,77.599726,Apartment,"Lakkasandra, Bengaluru",3.35915540684891,3.3000447778391377,,17,999
4152,10789,Pooja Grand Apartment,12.9408237,77.5991365,Apartment,"Lakkasandra, Bengaluru",2.9156262237733253,2.9299202554110493,,15,870
4153,10790,Samarth Enclave,12.947019699999998,77.59697840000001,Apartment,"Lakkasandra, Bengaluru",3.643193071270164,3.6306101066747853,,16,957
4154,10791,Bhansali%E2%80%99s Guru Kripa,12.9444235,77.5983582,Apartment,"Lakkasandra, Bengaluru",3.321870977599615,3.307061964940163,,16,963
4155,10792,Rafiq Residency,12.9404914,77.6014218,Apartment,"Lakkasandra, Bengaluru",2.8084849944502905,2.759620745459735,,13,752
4156,10793,Jayanagar east,12.943367199999999,77.6022691,Apartment,"Lakkasandra, Bengaluru",3.09953374311964,2.990433157996962,,14,830
4157,10794,Akshita,12.943202900000001,77.60083979999999,Apartment,"Lakkasandra, Bengaluru",3.116198435177937,3.0497575475691523,,14,850
4158,10795,Taba's Home%F0%9F%8F%A0,12.9429225,77.6002634,Apartment,"Lakkasandra, Bengaluru",3.1021506056625374,3.0553231405172316,,15,871
4159,10796,Arvind Rajagopalan,12.943572,77.598338,Apartment,"Lakkasandra, Bengaluru",3.232769048922275,3.2295489113877323,,16,949
4160,10797,Swamy Corner Apartment,12.9478555,77.59747800000001,Apartment,"Lakkasandra, Bengaluru",3.7142989505450985,3.6807389621820605,,16,978
4161,10798,SHARIZ RESIDENCY,12.9409773,77.59903829999999,Apartment,"Lakkasandra, Bengaluru",2.935250627504664,2.9499887038147934,,14,867
4162,10799,Kasoni 207 apartment,12.946175,77.59650699999999,Apartment,"Lakkasandra, Bengaluru",3.5719212141419336,3.5804714171295715,,16,960
4163,10800,Exotic luxury Apartment,12.9461148,77.5957643,Apartment,"Lakkasandra, Bengaluru",3.594396025642877,3.6209144152519377,,15,904
4164,10801,Sri Narayana Nilaya,12.9436372,77.5985006,Apartment,"Lakkasandra, Bengaluru",3.234019285738869,3.225686144985164,,16,945
4165,10802,Saad house,12.946631800000002,77.6012347,Apartment,"Lakkasandra, Bengaluru",3.4777624853098095,3.3646541510065187,,15,924
4166,10803,Abdul Azeem,12.9407632,77.6006608,Apartment,"Lakkasandra, Bengaluru",2.8593813256727447,2.829913542704959,,14,816
4167,10804,BLR. %F0%9F%8F%A1,12.9454477,77.5981511,Apartment,"Lakkasandra, Bengaluru",3.4370966282560906,3.414871693184801,,17,993
4168,10805,Eesha nilaya,12.940425099999999,77.6010558,Apartment,"Lakkasandra, Bengaluru",2.811608353731928,2.774959142253063,,14,811
4169,10806,Roger,12.9436082,77.5977098,Apartment,"Lakkasandra, Bengaluru",3.2590983334646504,3.2716143821305415,,15,919
4170,10807,Nasim's House,12.942387599999998,77.6001205,Apartment,"Lakkasandra, Bengaluru",3.049156452733839,3.013223962892829,,15,871
4171,10808,Comfort Benaka Appartments,12.9464945,77.60283620000001,Apartment,"Lakkasandra, Bengaluru",3.430633167286809,3.2768565656068507,,15,914
4172,10809,Vinay's House,12.941386999999999,77.5995402,Apartment,"Lakkasandra, Bengaluru",2.961152299031477,2.9555254100315738,,14,838
4173,10810,Istay,12.9405521,77.60102590000001,Apartment,"Lakkasandra, Bengaluru",2.8260838632205894,2.788549193710184,,14,812
4174,10811,SHREE LAKSHMI PEARL,12.940481199999999,77.60055849999999,Apartment,"Lakkasandra, Bengaluru",2.8323629522486464,2.810041728243256,,14,828
4175,10812,Matri,12.946355300000002,77.5967506,Apartment,"Lakkasandra, Bengaluru",3.581711441373391,3.58234087838575,,16,946
4176,10813,Brindavan Classic,12.9435728,77.5997459,Apartment,"Lakkasandra, Bengaluru",3.1870358164801575,3.1463380780792347,,15,901
4177,10814,Shri Hari home,12.9400871,77.6020687,Apartment,"Lakkasandra, Bengaluru",2.7479312659811526,2.6842726787543105,,12,730
4178,10815,G Iqbal House,12.940307800000001,77.5994306,Apartment,"Lakkasandra, Bengaluru",2.8510137354439538,2.864814747903576,,15,873
4179,10816,131 NORTH EAST MANSION,12.9464541,77.6003469,Apartment,"Lakkasandra, Bengaluru",3.479917255598873,3.3912671087894095,,16,946
4180,10817,A.S Residency,12.9407672,77.6000848,Apartment,"Lakkasandra, Bengaluru",2.877644954930135,2.865266788645326,,14,835
4181,10818,Z Mansion,12.940745800000002,77.6010165,Apartment,"Lakkasandra, Bengaluru",2.847126187036598,2.807158986780433,,13,805
4182,10819,"SAI RAM,Govinda Reddy House",12.944305,77.5980388,Apartment,"Lakkasandra, Bengaluru",3.320376558510774,3.315231981157786,,16,937
4183,10820,Kamadhenu Arcade no 7,12.945853199999998,77.599789,Apartment,"Lakkasandra, Bengaluru",3.430093284452598,3.361913904021174,,16,981
4184,10821,Divine Stone,12.944437400000002,77.5997048,Apartment,"Lakkasandra, Bengaluru",3.280688648095334,3.230631842308242,,17,1011
4185,10822,"Sri Venkateswara Nilaya, 4th Floor",12.9437508,77.5996223,Apartment,"Lakkasandra, Bengaluru",3.209784379803966,3.170220261571648,,15,907
4186,10823,Meg's,12.941798,77.6012144,Apartment,"Lakkasandra, Bengaluru",2.954793984537314,2.894846232206648,,14,810
4187,10824,KSM MAHALINGAM,12.9412871,77.6014127,Apartment,"Lakkasandra, Bengaluru",2.894447881110018,2.8351661013437286,,13,779
4188,10825,Aarif umar,12.9457671,77.60180679999999,Apartment,"Lakkasandra, Bengaluru",3.3710287456368735,3.2509616100453593,,17,1009
4189,10826,Karthi house,12.945936,77.6006846,Apartment,"Lakkasandra, Bengaluru",3.4153601482437552,3.323211906314476,,16,976
4190,10827,Bangalore RP,12.942871499999999,77.6019445,Apartment,"Lakkasandra, Bengaluru",3.0528152219810325,2.9585350465603155,,14,814
4191,10828,SRI RAJA RAJESHWARI NILAYA,12.941329699999999,77.5993885,Apartment,"Lakkasandra, Bengaluru",2.9601932575118663,2.959721589444193,,14,841
4192,10829,Shree Lakshmi Narayana Enclave,12.946918400000001,77.60039599999999,Apartment,"Lakkasandra, Bengaluru",3.52886744998911,3.4344119536459177,,16,942
4193,10830,TRS Residency,12.946606300000001,77.59635779999999,Apartment,"Lakkasandra, Bengaluru",3.6225108966385724,3.62923946773102,,16,935
4194,10831,New apartments 204,12.947334699999999,77.59834529999999,Apartment,"Lakkasandra, Bengaluru",3.6311805748572876,3.5828219292127734,,17,990
4195,10832,Sooragan,12.9440926,77.59981579999999,Apartment,"Lakkasandra, Bengaluru",3.2405225158426663,3.1916019932152278,,16,965
4196,10833,MAK Residency,12.9414909,77.5985766,Apartment,"Lakkasandra, Bengaluru",3.005763630225247,3.025627569779452,,15,872
4197,10834,Nasco Shariff Garden,12.9457121,77.60064150000001,Apartment,"Lakkasandra, Bengaluru",3.3922219978406427,3.3034710739109006,,16,984
4198,10835,Arshiya Manor,12.9455194,77.59753359999999,Apartment,"Lakkasandra, Bengaluru",3.465867614687976,3.457978816008739,,15,899
4199,10836,Mukund Court,12.9475212,77.5976747,Apartment,"Lakkasandra, Bengaluru",3.6724057016571354,3.637901813256367,,16,975
4200,10837,D2 Wilson Garden,12.9469498,77.5989947,Apartment,"Lakkasandra, Bengaluru",3.570454078883381,3.510478122056278,,16,971
4201,10838,Fish Building,12.939282,77.6001446,Apartment,"Lakkasandra, Bengaluru",2.7183012951939505,2.7270889270515353,,13,768
4202,10839,Anand%E2%80%99s House,12.9394219,77.6000918,Apartment,"Lakkasandra, Bengaluru",2.7348654446396012,2.74300444594663,,13,770
4203,10840,Suryodaya,12.943728,77.599266,Apartment,"Lakkasandra, Bengaluru",3.218411783923922,3.1886802785811357,,15,925
4204,10841,Home,12.9474029,77.59890990000001,Apartment,"Lakkasandra, Bengaluru",3.6214427767709685,3.5588023180203385,,16,973
4205,10842,Burhani villa,12.943759,77.5966837,Apartment,"Lakkasandra, Bengaluru",3.3141574481309233,3.350360803122487,,15,885
4206,10843,MAK Residency,12.9436651,77.602142,Apartment,"Lakkasandra, Bengaluru",3.1347389011991647,3.0261657346506947,,14,850
4207,10844,The Vegas,12.946804,77.60061309999999,Apartment,"Lakkasandra, Bengaluru",3.511101033480426,3.4122603692772495,,16,937
4208,10845,Mahnaz manzil,12.9416412,77.59938819999999,Apartment,"Lakkasandra, Bengaluru",2.9931204297825422,2.988138553270493,,14,860
4209,10846,Yasin Khan Residency,12.9404263,77.5990797,Apartment,"Lakkasandra, Bengaluru",2.8759529543872486,2.8980572181745288,,15,883
4210,10847,Apsara Enclave,12.9463848,77.59997299999999,Apartment,"Lakkasandra, Bengaluru",3.482250409744519,3.403801195957681,,16,970
4211,10848,Sri Lakshmi Venkateswara Nilaya (SLV) NILAYA,12.946622,77.5993151,Apartment,"Lakkasandra, Bengaluru",3.5260273157780126,3.4616107890340806,,17,996
4212,10849,Sri Krishna Krupa Building,12.944021300000001,77.5966937,Apartment,"Lakkasandra, Bengaluru",3.3408993233279554,3.3731914457618744,,15,874
4213,10850,Kj,12.945148,77.59857029999999,Apartment,"Lakkasandra, Bengaluru",3.391540732540304,3.362404920667676,,17,1021
4214,10851,Nandha gokula,12.9424977,77.60142330000001,Apartment,"Lakkasandra, Bengaluru",3.02489370950963,2.950150620305702,,14,826
4215,10852,Imti%E2%80%99s studio,12.9429,77.598291,Apartment,"Lakkasandra, Bengaluru",3.1637907125550755,3.1709680704427297,,16,941
4216,10853,Gokul Nilaya,12.9416808,77.60082829999999,Apartment,"Lakkasandra, Bengaluru",2.9528043637047934,2.905773787362809,,14,810
4217,10854,JITHENDER KOCHAR,12.9428542,77.6021262,Apartment,"Lakkasandra, Bengaluru",3.0468053990359434,2.947406290241214,,13,809
4218,10855,Sri Lakshmi nilaya,12.9481562,77.6000838,Apartment,"Lakkasandra, Bengaluru",3.670598237168404,3.5721962174197404,,17,1003
4219,10856,Savita Mansion,12.9403826,77.6031313,Apartment,"Lakkasandra, Bengaluru",2.755847869609548,2.6541368414474507,,15,886
4220,10857,Bhanwar Apartments,12.9493771,77.5983191,Apartment,"Lakkasandra, Bengaluru",3.850098553529877,3.7817202563639967,,17,1004
4221,10858,Chithaary dd,12.9456394,77.5976363,Apartment,"Lakkasandra, Bengaluru",3.47489680956466,3.463031211689672,,15,903
4222,10859,Sree%26 Sonu's,12.9411694,77.5993109,Apartment,"Lakkasandra, Bengaluru",2.945926958197607,2.950029284250765,,14,855
4223,10860,Kamal Manzil,12.9401015,77.6011941,Apartment,"Lakkasandra, Bengaluru",2.7729435801551263,2.7366604779560912,,13,786
4224,10861,Mohammed kc house,12.942559699999999,77.6002324,Apartment,"Lakkasandra, Bengaluru",3.0642181579078223,3.022882967547484,,15,872
4225,10862,HB Ahmed Arcade,12.9429999,77.5981589,Apartment,"Lakkasandra, Bengaluru",3.1790204336113286,3.1882888901845217,,16,947
4226,10863,Sri sai nilaya,12.9481562,77.6000838,Apartment,"Lakkasandra, Bengaluru",3.670598237168404,3.5721962174197404,,17,1003
4227,10864,Grace Cottage,12.9461355,77.6013705,Apartment,"Lakkasandra, Bengaluru",3.4207210615312804,3.308724409525062,,15,926
4228,10865,L A Hamza Khan,12.9410038,77.5994885,Apartment,"Lakkasandra, Bengaluru",2.922383772278525,2.9238701533075933,,14,847
4229,10866,Wilson Manor Apartments,12.9438683,77.5958371,Apartment,"Lakkasandra, Bengaluru",3.3601910970444595,3.415421696058871,,15,879
4230,10867,Dairy circle room,12.9422634,77.5974543,Apartment,"Lakkasandra, Bengaluru",3.1288363788688374,3.167199172850899,,15,929
4231,10868,Arshi Manzil,12.9397651,77.60028630000001,Apartment,"Lakkasandra, Bengaluru",2.7647686040713966,2.7615205691264806,,13,794
4232,10869,Comfort vee arr,12.9477179,77.5990054,Apartment,"Lakkasandra, Bengaluru",3.6524231923191706,3.5842703264010494,,17,1023
4233,10870,Sumukha residency,12.943590499999999,77.59898100000001,Apartment,"Lakkasandra, Bengaluru",3.212985929550903,3.1925975974232834,,16,937
4234,10871,Shankar Residency,12.9473147,77.5983765,Apartment,"Lakkasandra, Bengaluru",3.6280828190711603,3.5791917378255715,,16,989
4235,10872,Miyan Carpenter works,12.9411467,77.60144749999999,Apartment,"Lakkasandra, Bengaluru",2.878387801910107,2.819892578647182,,13,779
4236,10873,Charlz Home,12.9472981,77.600246,Apartment,"Lakkasandra, Bengaluru",3.573709915802721,3.479359096781347,,16,979
4237,10874,The Porch Inn Hotel%2FService Apartments.,12.9445632,77.5964887,Apartment,"Lakkasandra, Bengaluru",3.405108081651678,3.434966450766656,,14,843
4238,10875,Venus paradise ARVIND,12.947423800000001,77.5984609,Apartment,"Lakkasandra, Bengaluru",3.6371177312475105,3.5850492184805742,,17,990
4239,10876,Comfort Homes,12.948282,77.5971672,Apartment,"Lakkasandra, Bengaluru",3.7697805827881474,3.7387582103429766,,16,960
4240,10878,Wilson garden building,12.9442573,77.5960027,Apartment,"Lakkasandra, Bengaluru",3.393177588049024,3.4389279308467344,,14,867
4241,10879,Varsha Mansion Gold,12.949224099999999,77.59869549999999,Apartment,"Lakkasandra, Bengaluru",3.822835808695403,3.747290420410764,,17,1029
4242,10880,Dvk Mansion,12.9494523,77.59808819999999,Apartment,"Lakkasandra, Bengaluru",3.8649836482650266,3.8011265877354456,,17,1001
4243,10881,Wilson Vintage,12.9488916,77.6015113,Apartment,"Lakkasandra, Bengaluru",3.7181405433209913,3.578801542422759,,19,1117
4244,10882,Syed Shahqil Shad,12.9455826,77.6001839,Apartment,"Lakkasandra, Bengaluru",3.3901683185918805,3.3146990275642434,,16,973
4245,10883,"PG, Bangalore",12.948580699999999,77.6009275,Apartment,"Lakkasandra, Bengaluru",3.696666399566676,3.574047911277436,,18,1086
4246,10885,Brindavan Arcade,12.9441659,77.5997847,Apartment,"Lakkasandra, Bengaluru",3.249282250667353,3.200318435738835,,16,962
4247,10886,Auto car paradise house,12.9414809,77.6012999,Apartment,"Lakkasandra, Bengaluru",2.9183380587154946,2.8599267622335396,,13,794
4248,10887,Abuzar tradurs,12.9457963,77.5943753,Apartment,"Lakkasandra, Bengaluru",3.619931405323615,3.6819285554864916,,16,957
4249,10888,Ahmed Bhai,12.949331800000001,77.6009104,Apartment,"Lakkasandra, Bengaluru",3.7788148399868997,3.650418691228154,,19,1120
4250,10890,AK Gold Apartment,12.9468556,77.59387459999999,Apartment,"Lakkasandra, Bengaluru",3.7496055959009618,3.808472682700932,,16,959
4251,10892,Chand Pasha,12.9494693,77.6002667,Apartment,"Lakkasandra, Bengaluru",3.8084053817684818,3.6941064097827883,,18,1080
4252,10893,A.M. Apartments,12.9317754,77.5988891,Apartment,"Lakkasandra, Bengaluru",2.0051894340490644,2.22078415090632,,13,803
4253,10895,Subrahmanya Complex,12.9458695,77.59674129999999,Apartment,"Lakkasandra, Bengaluru",3.5312745493649724,3.538102628786791,,16,983
4254,10897,Samyuktha Apartments,12.941573,77.6079278,Apartment,"Lakkasandra, Bengaluru",2.8385759111451208,2.568433831698851,,13,754
4255,10898,Sharathi Apartment,12.9407521,77.60722209999999,Apartment,"Lakkasandra, Bengaluru",2.748384544722956,2.506589045814343,,13,782
4256,10900,Prakash Apartments,12.940097300000001,77.6077109,Apartment,"Lakkasandra, Bengaluru",2.6745963191921245,2.420220185422102,,13,783
4257,10901,"KB residency, 31%2F32, 3rd Cross, MKR layout",12.9393652,77.60018029999999,Apartment,"Lakkasandra, Bengaluru",2.725901041770173,2.7322436813338076,,13,767
4258,10902,Srinivasa Nilaya,12.945369099999999,77.5954497,Apartment,"Lakkasandra, Bengaluru",3.5303235128217643,3.5738248141814246,,15,923
4259,10903,Golden Nest Apartments,12.9419278,77.6090382,Apartment,"Lakkasandra, Bengaluru",2.8805062747155334,2.5727445174890136,,14,863
4260,10904,Nagesh's Appartment,12.9446605,77.6082809,Apartment,"Lakkasandra, Bengaluru",3.182110307545839,2.887490496893815,,14,854
4261,10905,Apartment,12.928977,77.5977103,Apartment,"Lakkasandra, Bengaluru",1.8154670716990708,2.1560200142852652,,14,815
4262,10906,AASHIYANA APARTMENTS,12.930796899999999,77.60059709999999,Apartment,"Lakkasandra, Bengaluru",1.8229850306417352,2.0079794491694893,,12,703
4263,10907,Vinay paying guest,12.9409359,77.6025867,Apartment,"Lakkasandra, Bengaluru",2.8277952296209397,2.7367394522200215,,13,784
4264,10908,413 Apartment,12.9441879,77.6180995,Apartment,"Lakkasandra, Bengaluru",3.317536539632734,2.7580569704073965,,16,945
4265,10909,Sri Lakshmi Venkatesha Nilaya,12.942135,77.6068113,Apartment,"Lakkasandra, Bengaluru",2.9036263066448336,2.666350706243899,,13,777
4266,10911,Shetty's residence,12.940947099999999,77.6038879,Apartment,"Lakkasandra, Bengaluru",2.8035163062425843,2.670790287401527,,15,916
4267,10912,Bangalore PG,12.949612,77.59855390000001,Apartment,"Lakkasandra, Bengaluru",3.8684835045252424,3.7925463008457374,,17,1017
4268,10916,SLV Apartments -3,12.9360211,77.6090295,Apartment,"Lakkasandra, Bengaluru",2.2243918552835025,1.945272236172495,,15,872
4269,10920,Rovermonk,12.9427999,77.6032993,Apartment,"Lakkasandra, Bengaluru",3.0171391379214865,2.8835139934281013,,14,843
4270,10921,Shanvi Apartment,12.9407744,77.6189205,Apartment,"Lakkasandra, Bengaluru",2.996413726073632,2.395335550730925,,15,871
4271,10922,ARINDAM,12.94308,77.6065167,Apartment,"Lakkasandra, Bengaluru",3.0100786716408816,2.776048397032421,,14,843
4272,10923,Kishan Apartment,12.9412741,77.607261,Apartment,"Lakkasandra, Bengaluru",2.806292815782447,2.559837600047281,,13,771
4273,10925,Tavarekere Apartment,12.9278183,77.61005379999999,Apartment,"Lakkasandra, Bengaluru",1.329092221632099,1.068982310950298,,7,419
4274,10926,1BHK Apartments,12.9322131,77.61095040000001,Apartment,"Lakkasandra, Bengaluru",1.8272459896933126,1.4773335406769754,,8,474
4275,10927,KUMAR N APARTMENTS,12.942216400000001,77.61881020000001,Apartment,"Lakkasandra, Bengaluru",3.1396965705875632,2.5515016330621667,,15,878
4276,10928,Iman service apartments,12.935215600000001,77.6199608,Apartment,"Lakkasandra, Bengaluru",2.4984813919490834,1.8191362961020268,,11,636
4277,10929,B H R Sheriff Plaza,12.9442655,77.5986125,Apartment,"Lakkasandra, Bengaluru",3.2966352589293098,3.2772815926720376,,16,980
4278,10930,Aashiyana Apartment,12.9442851,77.589097,Apartment,"Lakkasandra, Bengaluru",3.745524528787394,3.937125302795183,,20,1196
4279,10931,Gangothri Elegance,12.945754699999998,77.602542,Apartment,"Lakkasandra, Bengaluru",3.3548802845079213,3.215201463038441,,15,884
4280,10932,Home,12.9508939,77.62080920000001,Apartment,"Lakkasandra, Bengaluru",4.118511955223188,3.5390230638175884,,16,972
4281,10933,Krishnappa Nivasa,12.9526315,77.614948,Apartment,"Lakkasandra, Bengaluru",4.1385944402186565,3.6777355606426076,,21,1273
4282,10935,KITEZEN PRIVATE LIMITED,12.945826,77.5976666,Apartment,"Lakkasandra, Bengaluru",3.493504906017214,3.4786417171835633,,15,907
4283,10936,New Apartments,12.9243385,77.61314990000001,Apartment,"Lakkasandra, Bengaluru",1.0815536841651632,0.5720619022856713,,5,304
4284,10937,Saicharan Apartments,12.935842999999998,77.62671,Apartment,"Lakkasandra, Bengaluru",2.9977088478112557,2.2052206621872608,,11,645
4285,10938,Apartment-1 BHK,12.9235963,77.6162818,Apartment,"Lakkasandra, Bengaluru",1.2341805194949813,0.46708202678700694,,4,252
4286,10941,Lijo Varghese,12.942069400000001,77.60716670000001,Apartment,"Lakkasandra, Bengaluru",2.8949733854503803,2.646724865242669,,13,767
