Place_name,Latitude,Longitude,Category,Region
Indonest Apartment,12.9155021,77.6981379,Apartment,"Carmelaram, Bengaluru"
Anil Patnaik Home,12.9052643,77.707124,Apartment,"Carmelaram, Bengaluru"
Vasant Vihar %23 6 Ballapa garden B Street ShivajiNagar Swamy Sivanandapuram Bangalore,12.907191,77.7019594,Apartment,"Carmelaram, Bengaluru"
Hi Life RIO,12.8957788,77.7021674,Apartment,"Carmelaram, Bengaluru"
Mana Candala,12.9022028,77.7062419,Apartment,"Carmelaram, Bengaluru"
Kumari Brundavan Apartments,12.9046564,77.6838275,Apartment,"Carmelaram, Bengaluru"
Manjunatha Nilaya,12.9072739,77.7052793,Apartment,"Carmelaram, Bengaluru"
Concorde Amber,12.8955626,77.7016502,Apartment,"Carmelaram, Bengaluru"
Tkn urban nest,12.8992043,77.7015617,Apartment,"Carmelaram, Bengaluru"
Ahad Euphoria Wing 6,12.8967263,77.7084157,Apartment,"Carmelaram, Bengaluru"
Marketing Office,12.9026286,77.706945,Apartment,"Carmelaram, Bengaluru"
Venkatesh P,12.896747,77.7033544,Apartment,"Carmelaram, Bengaluru"
Mannat Apartment(Loving Place),12.9125009,77.7001654,Apartment,"Carmelaram, Bengaluru"
SLV Grand Apartments Owners Association,12.9006799,77.6996722,Apartment,"Carmelaram, Bengaluru"
TRU WINDCHIMES,12.9143489,77.7021784,Apartment,"Carmelaram, Bengaluru"
Atco Projects Pvt Ltd,12.9125518,77.6807674,Apartment,"Carmelaram, Bengaluru"
"SJ Residency, Hadosiddapura, Carmelram, Sarjapura Road.",12.8977404,77.7021573,Apartment,"Carmelaram, Bengaluru"
AdaitaMadhusmitaNivas,12.9050093,77.7066648,Apartment,"Carmelaram, Bengaluru"
Mana Jardin,12.9074112,77.6899151,Apartment,"Carmelaram, Bengaluru"
"Wing 9 (LILLY), Ahad Euphoria",12.897212,77.7075471,Apartment,"Carmelaram, Bengaluru"
Anuradha Nilaya,12.915016,77.7035854,Apartment,"Carmelaram, Bengaluru"
Arcadia Apartments,12.9147423,77.7164144,Apartment,"Carmelaram, Bengaluru"
Sanki sarjapur house(kaveri),12.9101375,77.7049407,Apartment,"Carmelaram, Bengaluru"
Om Shakti Nilayam,12.9105826,77.7013251,Apartment,"Carmelaram, Bengaluru"
BM Lotus Apartments,12.9124833,77.6983438,Apartment,"Carmelaram, Bengaluru"
Polaris Apartment,12.9066204,77.6897894,Apartment,"Carmelaram, Bengaluru"
Mantri Premero (Landowner Share),12.9058554,77.6934248,Apartment,"Carmelaram, Bengaluru"
Interior design,12.8979695,77.7021374,Apartment,"Carmelaram, Bengaluru"
S V Reddy Building,12.8992698,77.7027751,Apartment,"Carmelaram, Bengaluru"
Joy house %2334,12.9099066,77.7040277,Apartment,"Carmelaram, Bengaluru"
Astro CLPD GR SUNSHINE Apartments in bangalore Sarjapur Road,12.9137198,77.7152899,Apartment,"Carmelaram, Bengaluru"
Venkateshwara Nilaya M.Munireddy Layout,12.9122697,77.7009771,Apartment,"Carmelaram, Bengaluru"
"Gasper K J, %23267, Kalathungal House",12.9110284,77.7011013,Apartment,"Carmelaram, Bengaluru"
Tru Dwellings,12.9146856,77.7029639,Apartment,"Carmelaram, Bengaluru"
Sai Vandana Brundavan,12.8976015,77.6953702,Apartment,"Carmelaram, Bengaluru"
Sobha Royal Pavilion Building %2315,12.8955244,77.7032912,Apartment,"Carmelaram, Bengaluru"
JRC BirdSong,12.9147783,77.6807851,Apartment,"Carmelaram, Bengaluru"
Ramesh Building,12.9071089,77.6949028,Apartment,"Carmelaram, Bengaluru"
"Godrej Park Retreat, Bangalore",12.8935254,77.7048546,Apartment,"Carmelaram, Bengaluru"
Sattva Senorita,12.9116946,77.6817637,Apartment,"Carmelaram, Bengaluru"
Silver Lakeview Apartments,12.9095396,77.6956246,Apartment,"Carmelaram, Bengaluru"
Kumari Lotus Apartments,12.9034873,77.6844622,Apartment,"Carmelaram, Bengaluru"
Simpal Apartment,12.8955085,77.7187764,Apartment,"Carmelaram, Bengaluru"
Raddy's Apartment,12.9039993,77.6883555,Apartment,"Carmelaram, Bengaluru"
Abhee Lotus,12.906245,77.6903538,Apartment,"Carmelaram, Bengaluru"
Samskruti Hoysala,12.9134857,77.698444,Apartment,"Carmelaram, Bengaluru"
Surbacon Maple,12.9020881,77.6960942,Apartment,"Carmelaram, Bengaluru"
Nimritha Kethana Eternal Accolade,12.9058297,77.6960925,Apartment,"Carmelaram, Bengaluru"
Lakshmi Opel Apartment,12.9139647,77.6791578,Apartment,"Carmelaram, Bengaluru"
Aratt Adora,12.9140888,77.7164066,Apartment,"Carmelaram, Bengaluru"
Sobha Pavilion marketing office,12.8962084,77.7022997,Apartment,"Carmelaram, Bengaluru"
Abhee Lake View Apartments,12.9169618,77.6777863,Apartment,"Carmelaram, Bengaluru"
Sri Kanyaka Residency,12.8986431,77.7025062,Apartment,"Carmelaram, Bengaluru"
"Block 2 Wing F, Suncity Arcadia Apartments CLPD",12.9153851,77.7164849,Apartment,"Carmelaram, Bengaluru"
Mana Candela,12.8913117,77.7105964,Apartment,"Carmelaram, Bengaluru"
Kumari Amaranthine - Apartments in Bellandur,12.9173397,77.6982201,Apartment,"Carmelaram, Bengaluru"
Kan Homes %2311,12.9031441,77.6889791,Apartment,"Carmelaram, Bengaluru"
VARS PARKWOOD,12.9157161,77.6909264,Apartment,"Carmelaram, Bengaluru"
Sai Grand Apartment,12.91017,77.680092,Apartment,"Carmelaram, Bengaluru"
"29A, skandagiri",12.9101632,77.7045527,Apartment,"Carmelaram, Bengaluru"
DSR White Waters,12.9177605,77.7174019,Apartment,"Carmelaram, Bengaluru"
80 Trees,12.9176613,77.6979436,Apartment,"Carmelaram, Bengaluru"
Vinayaka Apartments Reddy's,12.9098527,77.681821,Apartment,"Carmelaram, Bengaluru"
Trifecta Joli,12.8920775,77.7096445,Apartment,"Carmelaram, Bengaluru"
"House No 5, Behind AET College",12.913213,77.7016639,Apartment,"Carmelaram, Bengaluru"
Lake Shore Homes,12.9078827,77.676002,Apartment,"Carmelaram, Bengaluru"
Vizipa Optima,12.9051763,77.6914398,Apartment,"Carmelaram, Bengaluru"
Celino Homes,12.9028061,77.6850655,Apartment,"Carmelaram, Bengaluru"
Ahad Excellencia,12.8826048,77.6895596,Apartment,"Carmelaram, Bengaluru"
DSR PARKWAY,12.9150626,77.7102339,Apartment,"Carmelaram, Bengaluru"
The Grove,12.9050891,77.7013924,Apartment,"Carmelaram, Bengaluru"
DSR Parkway Entry,12.912654,77.7102719,Apartment,"Carmelaram, Bengaluru"
Ahad Euphoria Wing 5,12.8965031,77.7083236,Apartment,"Carmelaram, Bengaluru"
Sunshine Signature Villas,12.9076882,77.7049476,Apartment,"Carmelaram, Bengaluru"
CANSA PRIDE,12.9160034,77.6975652,Apartment,"Carmelaram, Bengaluru"
Radiance by Janani Home Solutions,12.9153944,77.7170688,Apartment,"Carmelaram, Bengaluru"
Golden Corner,12.9194386,77.6696308,Apartment,"Carmelaram, Bengaluru"
Mana Tropicale,12.8800875,77.6928716,Apartment,"Carmelaram, Bengaluru"
Bhemanna apartment new building,12.8971373,77.7032534,Apartment,"Carmelaram, Bengaluru"
"Site -14, Durga Nivaas, Misty valley ln",12.9130683,77.706556,Apartment,"Carmelaram, Bengaluru"
SLV Paradise,12.8996755,77.702773,Apartment,"Carmelaram, Bengaluru"
Poetree,12.9066639,77.6792503,Apartment,"Carmelaram, Bengaluru"
Muni Reddy Building,12.9113375,77.6975937,Apartment,"Carmelaram, Bengaluru"
Saket Callipolis,12.9095176,77.68542,Apartment,"Carmelaram, Bengaluru"
Sai Medicos,12.8928823,77.7079677,Apartment,"Carmelaram, Bengaluru"
Y Block Greenwood Regency,12.9153708,77.6813495,Apartment,"Carmelaram, Bengaluru"
Ramkissen Ramkissen,12.9023858,77.7045003,Apartment,"Carmelaram, Bengaluru"
GR Sunshine,12.9137668,77.7146943,Apartment,"Carmelaram, Bengaluru"
Sri Siva Sai Vue Grande Apartments,12.9238309,77.674399,Apartment,"Carmelaram, Bengaluru"
Apurva Elite,12.9067279,77.6902,Apartment,"Carmelaram, Bengaluru"
Sachu Nilaya Apartment,12.9029519,77.6769833,Apartment,"Carmelaram, Bengaluru"
Sreepadmam Apartments,12.9158148,77.6987132,Apartment,"Carmelaram, Bengaluru"
Sashank Advaith,12.8917044,77.6814391,Apartment,"Carmelaram, Bengaluru"
"Rainbow Drive (RBD) Layout Entrance,Sarjapur Road",12.90955,77.6870398,Apartment,"Carmelaram, Bengaluru"
Shriram Properties Sarjapur,12.9034901,77.7047648,Apartment,"Carmelaram, Bengaluru"
Green Homes,12.8930942,77.7190788,Apartment,"Carmelaram, Bengaluru"
AB apartment,12.9248194,77.7175799,Apartment,"Carmelaram, Bengaluru"
Humaid's Apartment,12.9114648,77.6796769,Apartment,"Carmelaram, Bengaluru"
"Indio Residency Apartment, 138%2F3",12.9157206,77.6974253,Apartment,"Carmelaram, Bengaluru"
Astro Rosewood Regency,12.9147297,77.6801525,Apartment,"Carmelaram, Bengaluru"
Vaishnavi Orchids,12.9074984,77.6796573,Apartment,"Carmelaram, Bengaluru"
Vascon Pristina,12.905105,77.6958332,Apartment,"Carmelaram, Bengaluru"
SMILE Inc. Sunny Burberry,12.9095521,77.6970194,Apartment,"Carmelaram, Bengaluru"
UBER VERDANT,12.9070744,77.6999564,Apartment,"Carmelaram, Bengaluru"
Vijayanikethan apartment,12.9093187,77.6776951,Apartment,"Carmelaram, Bengaluru"
My rent House,12.9113602,77.6975448,Apartment,"Carmelaram, Bengaluru"
Home,12.9065153,77.6805334,Apartment,"Carmelaram, Bengaluru"
Concorde Amber,12.9102272,77.6859367,Apartment,"Carmelaram, Bengaluru"
Oceanus Vista,12.9068576,77.6767892,Apartment,"Carmelaram, Bengaluru"
Krishna Lilac,12.9190386,77.6726664,Apartment,"Carmelaram, Bengaluru"
Mana Foresta,12.9062726,77.7010658,Apartment,"Carmelaram, Bengaluru"
Sri Sai Krupa-1,12.8917009,77.7195433,Apartment,"Carmelaram, Bengaluru"
Classic Dew Dell,12.9074225,77.6897819,Apartment,"Carmelaram, Bengaluru"
Dommasandra,12.8933699,77.7225919,Apartment,"Carmelaram, Bengaluru"
Sri Myna Residency,12.8980169,77.6770887,Apartment,"Carmelaram, Bengaluru"
Apartment,12.8881943,77.7159618,Apartment,"Carmelaram, Bengaluru"
Sri Lakshmi Narashima Nilayam,12.8918536,77.7194907,Apartment,"Carmelaram, Bengaluru"
JR Greenwich,12.8948268,77.7094138,Apartment,"Carmelaram, Bengaluru"
Terracourt Apartments,12.8796342,77.7399964,Apartment,"Carmelaram, Bengaluru"
Gran Carmen,12.9018569,77.7117624,Apartment,"Carmelaram, Bengaluru"
SJR PALAZZA CITY,12.9060076,77.6988167,Apartment,"Carmelaram, Bengaluru"
Karthik house bangalore,12.8951926,77.7021506,Apartment,"Carmelaram, Bengaluru"
Serenity Layout,12.9161421,77.6751275,Apartment,"Carmelaram, Bengaluru"
Cauvery Apartments,12.9089255,77.6640291,Apartment,"Carmelaram, Bengaluru"
Ahad Euphoria Wing 4,12.8962796,77.7082089,Apartment,"Carmelaram, Bengaluru"
Trifecta Verdure,12.8938409,77.6942808,Apartment,"Carmelaram, Bengaluru"
Land Mark Apartment,12.928329,77.671246,Apartment,"Carmelaram, Bengaluru"
LENDEE SENTOSA,12.9156275,77.6913861,Apartment,"Carmelaram, Bengaluru"
Mana Carnations Apartments,12.9261402,77.6717787,Apartment,"Carmelaram, Bengaluru"
Mana Capitol,12.9032972,77.7041344,Apartment,"Carmelaram, Bengaluru"
Saroj Dynasty,12.9156351,77.6917288,Apartment,"Carmelaram, Bengaluru"
"Adithi Bliss, Gunjur",12.9177402,77.7269043,Apartment,"Carmelaram, Bengaluru"
Home,12.9085556,77.675479,Apartment,"Carmelaram, Bengaluru"
Bangalore Home,12.858741,77.7649631,Apartment,"Carmelaram, Bengaluru"
House,12.9106546,77.7038374,Apartment,"Carmelaram, Bengaluru"
Veerabadhra Apartments,12.9349926,77.7049312,Apartment,"Carmelaram, Bengaluru"
MAK Park View Apartments,12.9262462,77.6712504,Apartment,"Carmelaram, Bengaluru"
Stanza Living Sofia House %7C PG in Sarjapur Road,12.8997428,77.7028599,Apartment,"Carmelaram, Bengaluru"
Marouthu Homes,12.93108,77.683756,Apartment,"Carmelaram, Bengaluru"
Srinivasa Apartment,12.9281903,77.6724008,Apartment,"Carmelaram, Bengaluru"
Li-12,12.9062347,77.7014112,Apartment,"Carmelaram, Bengaluru"
CMRR Buildings(1BHK and 2BHK rental homes),12.8407221,77.7262765,Apartment,"Carmelaram, Bengaluru"
Reliaable Acacia Apartments,12.9246428,77.6674314,Apartment,"Carmelaram, Bengaluru"
Sri Sai Nivas Apartment,12.8662608,77.7666572,Apartment,"Carmelaram, Bengaluru"
"Uber Verdant Phase 2,Tower-5",12.9067703,77.7010092,Apartment,"Carmelaram, Bengaluru"
DS-MAX SHERWOOD,12.9216648,77.7229075,Apartment,"Carmelaram, Bengaluru"
GreenNesto appartment,12.9047533,77.6625735,Apartment,"Carmelaram, Bengaluru"
PRESTIGE CITY,12.8769863,77.7662968,Apartment,"Carmelaram, Bengaluru"
"Godrej Reflections, Bangalore",12.9114986,77.667066,Apartment,"Carmelaram, Bengaluru"
Oakhaven service Apartments sarjapur road,12.9153327,77.6781705,Apartment,"Carmelaram, Bengaluru"
Flats for Rent in Koramangala,13.6127774,79.4268686,Apartment,"Carmelaram, Bengaluru"
Elements Layout,12.9139498,77.6767583,Apartment,"Carmelaram, Bengaluru"
Green View Apartments,12.9445811,77.6791039,Apartment,"Carmelaram, Bengaluru"
Assetz 63 Degree East,12.8852917,77.704312,Apartment,"Carmelaram, Bengaluru"
Gayatri Farm Homes %26 Shopping Center,12.9042338,77.7039317,Apartment,"Carmelaram, Bengaluru"
Sowparnika Flamenco,12.8551164,77.7854257,Apartment,"Carmelaram, Bengaluru"
Kalpana Villa,12.9034901,77.7038636,Apartment,"Carmelaram, Bengaluru"
Samaikyaa's Pride,12.92753,77.6731345,Apartment,"Carmelaram, Bengaluru"
AJ Homes (SRI VENKATESHWARA KRUPE),12.908436,77.680654,Apartment,"Carmelaram, Bengaluru"
Istay gents PG,12.9053874,77.7046424,Apartment,"Carmelaram, Bengaluru"
Bhavanna Residency,12.9291708,77.6748204,Apartment,"Carmelaram, Bengaluru"
Kesarisutha Brindhavanam,12.9062386,77.695563,Apartment,"Carmelaram, Bengaluru"
Home Adarsh,12.9246268,77.6859241,Apartment,"Carmelaram, Bengaluru"
The Gran Carmen Address,12.90064,77.711096,Apartment,"Carmelaram, Bengaluru"
"Confident Leo, Block-1",12.9023103,77.7026618,Apartment,"Carmelaram, Bengaluru"
Nimritha Infrastructure Private Limited,12.91248,77.681226,Apartment,"Carmelaram, Bengaluru"
Saroj BlueBells,12.9778571,77.736651,Apartment,"Carmelaram, Bengaluru"
The Prestige City,12.8750737,77.7657902,Apartment,"Carmelaram, Bengaluru"
KNR PG for Gents (Home Like PG),12.9032006,77.7057131,Apartment,"Carmelaram, Bengaluru"
Home,12.8658055,77.767364,Apartment,"Carmelaram, Bengaluru"
Carmelaram Bus Station,12.8954588,77.7045847,Apartment,"Carmelaram, Bengaluru"
Apartments,12.9486089,77.7121414,Apartment,"Carmelaram, Bengaluru"
Apartment,12.9224363,77.6705931,Apartment,"Carmelaram, Bengaluru"
House for sale,12.8808764,77.7142199,Apartment,"Carmelaram, Bengaluru"
Ranka Palm Lakeside,12.9154678,77.7228022,Apartment,"Carmelaram, Bengaluru"
Apartment,12.9066194,77.7282448,Apartment,"Carmelaram, Bengaluru"
Green Vista,12.907406,77.7229413,Apartment,"Carmelaram, Bengaluru"
Holiday Apartments Bellandur,12.92793,77.6722055,Apartment,"Carmelaram, Bengaluru"
Stanza Living Potsdam House,12.9082053,77.6853628,Apartment,"Carmelaram, Bengaluru"
1 bhk apartment,12.848453,77.685098,Apartment,"Carmelaram, Bengaluru"
Sobha Dream Acres - Flats for Sale in Bangalore,12.9382954,77.7262934,Apartment,"Carmelaram, Bengaluru"
OUR LADY OF ROSARY CHURCH,12.9099458,77.7063132,Apartment,"Carmelaram, Bengaluru"
Rga Tech Park,12.9012795,77.7047928,Apartment,"Carmelaram, Bengaluru"
Godrej Park Retreat,12.8927076,77.7051193,Apartment,"Carmelaram, Bengaluru"
CONFIDENT GROUP,12.8431919,77.7835367,Apartment,"Carmelaram, Bengaluru"
Sowparnika Pragati,12.8836198,77.7876666,Apartment,"Carmelaram, Bengaluru"
TrustedStay Service Apartments in Marathahalli,12.9389529,77.6961732,Apartment,"Carmelaram, Bengaluru"
Prestige Sunrise Park Norwood,12.8345426,77.6637588,Apartment,"Carmelaram, Bengaluru"
Brigade Laguna,13.0649806,77.609445,Apartment,"Carmelaram, Bengaluru"
APARTMENTS,12.9182446,77.6357143,Apartment,"Carmelaram, Bengaluru"
Flat for rent,12.983934,77.750388,Apartment,"Carmelaram, Bengaluru"
Nestaway Technologies Pvt. Ltd. Corporate,12.9158259,77.645526,Apartment,"Carmelaram, Bengaluru"
Sri durga PG for gents,12.8982375,77.7026097,Apartment,"Carmelaram, Bengaluru"
Wipro SEZ,12.898637,77.7130111,Apartment,"Carmelaram, Bengaluru"
FasalTrade.com,12.9039839,77.7029845,Apartment,"Carmelaram, Bengaluru"
RK NIVAS,12.9447296,77.6802225,Apartment,"Carmelaram, Bengaluru"
Apartment-1 BHK,12.9235963,77.6162818,Apartment,"Carmelaram, Bengaluru"
Hamilton Homes by SJR Primecorp,12.8664632,77.6976735,Apartment,"Carmelaram, Bengaluru"
Balaji service apartment,12.9348836,77.7024834,Apartment,"Carmelaram, Bengaluru"
CoEvolve Northern Star,13.0812063,77.6250728,Apartment,"Carmelaram, Bengaluru"
Flats and Flatmates,12.8883625,77.5915576,Apartment,"Carmelaram, Bengaluru"
Maia Pelican Grove,13.0835804,77.608567,Apartment,"Carmelaram, Bengaluru"
Claret Nivas,12.9063678,77.7083195,Apartment,"Carmelaram, Bengaluru"
Adithi Padmashree,13.0736645,77.5188014,Apartment,"Carmelaram, Bengaluru"
"Sri Vinayaka Ring works (cement rings, fences)",12.907838,77.7056471,Apartment,"Carmelaram, Bengaluru"
Independent House,12.9532236,77.578683,Apartment,"Carmelaram, Bengaluru"
Brigade Orchards,13.237063,77.72428,Apartment,"Carmelaram, Bengaluru"
Sattva Magnificia,12.9951764,77.6691615,Apartment,"Carmelaram, Bengaluru"
Aspen Greens @ The Prestige City,12.8780087,77.7695114,Apartment,"Carmelaram, Bengaluru"
SkandaAvani C99,12.9100439,77.7241535,Apartment,"Carmelaram, Bengaluru"
First Glance saloon,12.9039837,77.707067,Apartment,"Carmelaram, Bengaluru"
Vijaya Jyothi Public School,12.9034339,77.7040169,Apartment,"Carmelaram, Bengaluru"
DSR Infrastructure Private Limited,12.9520393,77.7208853,Apartment,"Carmelaram, Bengaluru"
Thomas Layout Hado Siddapura,12.8992233,77.7019242,Apartment,"Carmelaram, Bengaluru"
Rental homes,12.8583103,77.7859192,Apartment,"Carmelaram, Bengaluru"
Mana Projects Pvt. Ltd.,12.9394984,77.6946673,Apartment,"Carmelaram, Bengaluru"
Janatha Colony,12.9087058,77.7008509,Apartment,"Carmelaram, Bengaluru"
Saroj Group,12.9522835,77.7119978,Apartment,"Carmelaram, Bengaluru"
Mount Carmel Forane Church,12.9140114,77.7107181,Apartment,"Carmelaram, Bengaluru"
"Godrej Woodland, Bangalore",12.8990405,77.8363907,Apartment,"Carmelaram, Bengaluru"
Sobha City Casa Paradiso,13.0769315,77.6390952,Apartment,"Carmelaram, Bengaluru"
White Escape - White Sky Villa,12.7889274,77.6619082,Apartment,"Carmelaram, Bengaluru"
Caanva - Home Interior Designers Bangalore,12.9038507,77.7035583,Apartment,"Carmelaram, Bengaluru"
Rent My Stay,12.9197294,77.6213998,Apartment,"Carmelaram, Bengaluru"
CommonFloor,12.9595794,77.6383585,Apartment,"Carmelaram, Bengaluru"
New Fashion,12.9153358,77.7173788,Apartment,"Carmelaram, Bengaluru"
Ahad Builders,12.9323617,77.6148827,Apartment,"Carmelaram, Bengaluru"
Club Kachori,12.9051252,77.7045638,Apartment,"Carmelaram, Bengaluru"
Malgudi Korner,12.9149582,77.7175781,Apartment,"Carmelaram, Bengaluru"
House for rent,12.9342813,77.551113,Apartment,"Carmelaram, Bengaluru"
Nimos bake house,12.9039839,77.7029845,Apartment,"Carmelaram, Bengaluru"
Maia Pelican Grove Experience Center,13.0846273,77.6070215,Apartment,"Carmelaram, Bengaluru"
CoEvolve Estates,12.9399792,77.6250593,Apartment,"Carmelaram, Bengaluru"
Provident Housing Limited,12.974888,77.6198351,Apartment,"Carmelaram, Bengaluru"
Haider key maker,12.9039839,77.7029845,Apartment,"Carmelaram, Bengaluru"
Fabricspa,12.908854,77.690152,Apartment,"Carmelaram, Bengaluru"
Office,12.9015926,77.7039466,Office,"Carmelaram, Bengaluru"
Marketing Office,12.9026286,77.706945,Office,"Carmelaram, Bengaluru"
Siemens Ltd.,12.9007753,77.7052638,Office,"Carmelaram, Bengaluru"
Ramsons,12.9001201,77.7095986,Office,"Carmelaram, Bengaluru"
Carmelram Sub Post Office,12.9074674,77.6954719,Office,"Carmelaram, Bengaluru"
Sajpur,12.9020068,77.7025165,Office,"Carmelaram, Bengaluru"
Center 150,12.9084563,77.7006565,Office,"Carmelaram, Bengaluru"
Vaiyok Consultancy Services Pvt Ltd,12.9034339,77.7040169,Office,"Carmelaram, Bengaluru"
ALTIMETRIK,12.9009352,77.7051194,Office,"Carmelaram, Bengaluru"
Rga Tech Park,12.9012795,77.7047928,Office,"Carmelaram, Bengaluru"
Sobha royal pavillion marketing office,12.899079,77.7061408,Office,"Carmelaram, Bengaluru"
Sanidhya Soft Tech,12.9103206,77.7035074,Office,"Carmelaram, Bengaluru"
benaka softech,12.9039839,77.7029845,Office,"Carmelaram, Bengaluru"
Dxc,12.9006469,77.7037856,Office,"Carmelaram, Bengaluru"
Equinox,12.904154,77.703842,Office,"Carmelaram, Bengaluru"
Magnitude Software,12.9012024,77.7047129,Office,"Carmelaram, Bengaluru"
Gunnam Infra Projects Pvt Ltd,12.9069925,77.7027285,Office,"Carmelaram, Bengaluru"
2 RS WATER,12.9034901,77.7038636,Office,"Carmelaram, Bengaluru"
SEIMENS HR,12.9016268,77.7059577,Office,"Carmelaram, Bengaluru"
Malabar Multi State Agro Co-operative Society Limited,12.9040462,77.7029078,Office,"Carmelaram, Bengaluru"
PayPal India Private Limited,12.9015407,77.7057198,Office,"Carmelaram, Bengaluru"
Pramodhs Plot,12.9062421,77.7046603,Office,"Carmelaram, Bengaluru"
SAI KEERTHI,12.9039839,77.7029845,Office,"Carmelaram, Bengaluru"
Gigf,12.9043856,77.7068492,Office,"Carmelaram, Bengaluru"
Clock Work,12.899701,77.7014081,Office,"Carmelaram, Bengaluru"
L%26T Technology Services,12.9007511,77.7039893,Office,"Carmelaram, Bengaluru"
RGA Tech Park Gate 5,12.9000625,77.7040269,Office,"Carmelaram, Bengaluru"
Adarsh Developers Block Yard,12.9119281,77.7052547,Office,"Carmelaram, Bengaluru"
Wipro SEZ,12.898637,77.7130111,Office,"Carmelaram, Bengaluru"
Skill Grow,12.9040462,77.7029078,Office,"Carmelaram, Bengaluru"
Samarkhand Group,12.9039839,77.7029845,Office,"Carmelaram, Bengaluru"
ASIN,12.9034901,77.7038636,Office,"Carmelaram, Bengaluru"
Unisys,12.9013796,77.7040565,Office,"Carmelaram, Bengaluru"
Karmelaram railway station,12.9074139,77.7059176,Office,"Carmelaram, Bengaluru"
LexAnalytico,12.9062805,77.7049071,Office,"Carmelaram, Bengaluru"
My Office...,12.9049597,77.7045046,Office,"Carmelaram, Bengaluru"
Excelligent Corporate Services Pvt. Ltd,12.9040462,77.7029078,Office,"Carmelaram, Bengaluru"
Accenture BDC13A,12.9020737,77.7044602,Office,"Carmelaram, Bengaluru"
